County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Fajardo Municipio, Puerto Rico,36252.0,21581.0,3228.0,36030.0,172.0,0.0,37.9,14655.0,13851.0,21544.0,10703.0,356.0,477.0,107200.0,760.0,7959,5777,1151,15042.0,41.49288315127441,3515.0,470.0,2084.0,8056.0,1308.0,15002.0,83.0,0.0
Florida Municipio, Puerto Rico,12645.0,12538.0,9.0,12617.0,26.0,0.0,36.2,3918.0,5936.0,16750.0,7184.0,313.0,421.0,108700.0,642.0,3262,1537,141,6920.0,54.72518782127323,1593.0,64.0,624.0,6868.0,0.0,6892.0,25.0,0.0
Gu?nica Municipio, Puerto Rico,19019.0,17306.0,626.0,18814.0,0.0,0.0,37.4,5563.0,9412.0,13031.0,6731.0,255.0,359.0,86900.0,605.0,4557,2368,403,12000.0,63.0947999369052,2459.0,261.0,953.0,10722.0,449.0,11910.0,0.0,0.0
Guayama Municipio, Puerto Rico,44725.0,30041.0,5484.0,44570.0,0.0,0.0,35.3,14225.0,20744.0,17260.0,9116.0,302.0,441.0,94000.0,748.0,9666,6897,1243,21311.0,47.64896590273896,4981.0,568.0,2374.0,13862.0,2486.0,21198.0,0.0,0.0
Guayanilla Municipio, Puerto Rico,21218.0,19467.0,560.0,21115.0,0.0,0.0,36.6,6249.0,10329.0,15063.0,7532.0,252.0,333.0,85500.0,718.0,4700,3278,372,11232.0,52.93618625695164,2649.0,331.0,1092.0,10566.0,227.0,11201.0,0.0,0.0
Guaynabo Municipio, Puerto Rico,96670.0,74159.0,4873.0,95244.0,108.0,0.0,40.3,45447.0,33791.0,35074.0,21584.0,490.0,599.0,204500.0,1466.0,13722,23439,11281,26045.0,26.942174407779042,5672.0,697.0,2905.0,16844.0,1716.0,25842.0,75.0,0.0
Gurabo Municipio, Puerto Rico,46084.0,27440.0,4488.0,45822.0,136.0,0.0,36.0,19053.0,16733.0,27459.0,13898.0,410.0,517.0,163900.0,1108.0,7381,10027,2878,16229.0,35.216127072302754,3371.0,372.0,1640.0,8785.0,2030.0,16097.0,52.0,0.0
Hatillo Municipio, Puerto Rico,41932.0,39613.0,406.0,41535.0,146.0,0.0,37.9,15374.0,17939.0,19199.0,9428.0,319.0,437.0,134500.0,796.0,7111,7475,1511,19332.0,46.10321472860822,4795.0,250.0,1795.0,18115.0,200.0,19245.0,0.0,0.0
Hormigueros Municipio, Puerto Rico,17151.0,8917.0,557.0,16878.0,58.0,0.0,42.4,6124.0,7910.0,21107.0,10609.0,346.0,418.0,102800.0,736.0,3784,2764,724,5564.0,32.441257069558624,1278.0,93.0,574.0,2876.0,132.0,5505.0,8.0,0.0
Humacao Municipio, Puerto Rico,57823.0,34756.0,3623.0,57056.0,375.0,0.0,38.7,19674.0,26426.0,20156.0,10927.0,341.0,456.0,113600.0,851.0,12937,9416,2558,24633.0,42.60069522508344,5244.0,461.0,2694.0,13381.0,1541.0,24479.0,155.0,0.0
Isabela Municipio, Puerto Rico,45315.0,29917.0,2493.0,44968.0,20.0,0.0,38.4,13534.0,22601.0,15495.0,8067.0,342.0,456.0,107500.0,754.0,9426,6425,1258,24904.0,54.957519585126335,5746.0,470.0,2372.0,15850.0,1475.0,24715.0,0.0,0.0
Jayuya Municipio, Puerto Rico,16413.0,13579.0,549.0,16383.0,19.0,0.0,33.9,5768.0,6850.0,19489.0,7879.0,304.0,398.0,95200.0,616.0,3821,2000,520,8467.0,51.587156522268934,1712.0,287.0,624.0,7167.0,368.0,8446.0,19.0,0.0
Juana D?az Municipio, Puerto Rico,50365.0,30618.0,4363.0,50116.0,224.0,0.0,35.1,17320.0,21692.0,17139.0,8325.0,333.0,441.0,104500.0,762.0,10275,7242,1360,26490.0,52.596048843442865,6231.0,602.0,2811.0,14830.0,2538.0,26411.0,168.0,0.0
Juncos Municipio, Puerto Rico,40346.0,33755.0,1573.0,40094.0,0.0,18.0,35.0,14713.0,16366.0,18497.0,9404.0,344.0,456.0,116400.0,827.0,7853,7168,1052,18634.0,46.18549546423437,3980.0,363.0,1756.0,15170.0,559.0,18460.0,0.0,18.0
Lajas Municipio, Puerto Rico,25442.0,24163.0,563.0,25346.0,0.0,0.0,39.5,5800.0,14697.0,13975.0,6715.0,324.0,433.0,100500.0,729.0,5371,3249,473,15547.0,61.10761732568194,3490.0,323.0,1350.0,15146.0,109.0,15481.0,0.0,0.0
Lares Municipio, Puerto Rico,30051.0,28642.0,250.0,29916.0,21.0,0.0,38.1,9074.0,14935.0,11851.0,6609.0,287.0,395.0,96800.0,673.0,5433,3526,827,18512.0,61.601943362949655,4545.0,583.0,1284.0,17563.0,139.0,18474.0,0.0,0.0
Las Mar?as Municipio, Puerto Rico,9699.0,9372.0,158.0,9626.0,0.0,0.0,37.3,3041.0,4629.0,15779.0,7000.0,210.0,279.0,83500.0,824.0,1941,1023,258,5563.0,57.35642849778328,1273.0,163.0,433.0,5333.0,128.0,5512.0,0.0,0.0
Las Piedras Municipio, Puerto Rico,38777.0,25655.0,1837.0,38688.0,120.0,0.0,35.9,13177.0,17410.0,18632.0,9386.0,361.0,454.0,114500.0,853.0,9250,6131,1155,18924.0,48.802124970987954,3991.0,412.0,1826.0,13171.0,833.0,18885.0,120.0,0.0
Lo?za Municipio, Puerto Rico,29549.0,7656.0,10315.0,29529.0,92.0,0.0,34.1,12305.0,10581.0,19085.0,8739.0,344.0,437.0,106900.0,760.0,7305,4073,508,13529.0,45.784967342380455,2834.0,253.0,1574.0,2774.0,4473.0,13510.0,71.0,0.0
Luquillo Municipio, Puerto Rico,19918.0,10861.0,1918.0,19511.0,143.0,0.0,38.4,8100.0,7588.0,18593.0,10408.0,336.0,444.0,109700.0,787.0,4657,2663,595,8580.0,43.076614117883324,1957.0,253.0,852.0,4206.0,894.0,8450.0,73.0,0.0
Manat? Municipio, Puerto Rico,43497.0,37705.0,1662.0,43012.0,19.0,0.0,38.0,14801.0,19251.0,18046.0,9886.0,334.0,449.0,113500.0,832.0,8829,7753,1116,20176.0,46.38480814768835,4682.0,341.0,2341.0,17483.0,611.0,19975.0,11.0,0.0
Maricao Municipio, Puerto Rico,6552.0,6245.0,74.0,6543.0,0.0,0.0,37.0,1982.0,3181.0,15104.0,6368.0,241.0,333.0,97700.0,565.0,1854,545,121,3696.0,56.41025641025641,698.0,123.0,237.0,3476.0,26.0,3687.0,0.0,0.0
Maunabo Municipio, Puerto Rico,12070.0,5160.0,2944.0,12058.0,0.0,0.0,39.1,3888.0,5791.0,18446.0,8134.0,261.0,337.0,98200.0,724.0,2467,1653,377,6765.0,56.048053024026515,1539.0,289.0,564.0,2912.0,1581.0,6753.0,0.0,0.0
Mayag?ez Municipio, Puerto Rico,87161.0,49578.0,3331.0,86078.0,84.0,0.0,37.6,27318.0,44891.0,15112.0,9591.0,305.0,392.0,96700.0,802.0,18235,10141,3936,44034.0,50.52030151099689,9279.0,850.0,5261.0,21957.0,1431.0,43585.0,4.0,0.0
Moca Municipio, Puerto Rico,39755.0,33194.0,732.0,39429.0,0.0,21.0,35.8,12663.0,18325.0,14717.0,7701.0,313.0,409.0,96400.0,768.0,8588,5346,1114,20853.0,52.45377939881776,4334.0,526.0,1517.0,17481.0,433.0,20633.0,0.0,0.0
Morovis Municipio, Puerto Rico,32609.0,26859.0,702.0,32580.0,0.0,0.0,33.8,10681.0,14293.0,14797.0,7060.0,298.0,432.0,103100.0,698.0,6348,3867,694,18201.0,55.81587905179552,3712.0,452.0,1600.0,14854.0,382.0,18172.0,0.0,0.0
Naguabo Municipio, Puerto Rico,26867.0,18729.0,992.0,26613.0,251.0,0.0,34.7,9080.0,11714.0,17132.0,9058.0,347.0,415.0,100900.0,714.0,5553,4019,429,13837.0,51.501842408903116,2900.0,290.0,1419.0,9300.0,580.0,13711.0,199.0,0.0
Naranjito Municipio, Puerto Rico,30256.0,11713.0,855.0,30153.0,8.0,0.0,35.8,8214.0,15775.0,16685.0,8895.0,340.0,414.0,100400.0,773.0,6303,4142,466,15515.0,51.2790851401375,3244.0,310.0,1063.0,5894.0,474.0,15494.0,1.0,0.0
Orocovis Municipio, Puerto Rico,23194.0,17929.0,749.0,23117.0,0.0,0.0,35.1,6949.0,11016.0,14743.0,6668.0,223.0,325.0,108400.0,681.0,5110,2631,293,13915.0,59.993963956195564,2846.0,360.0,1179.0,10074.0,637.0,13859.0,0.0,0.0
Patillas Municipio, Puerto Rico,19017.0,11090.0,2423.0,18973.0,0.0,10.0,39.4,6364.0,8769.0,14506.0,7851.0,261.0,348.0,93600.0,644.0,4086,2550,442,10561.0,55.534521743703,2194.0,286.0,955.0,6423.0,1284.0,10547.0,0.0,10.0
Pe?uelas Municipio, Puerto Rico,23783.0,21068.0,714.0,23530.0,1.0,0.0,34.0,8049.0,10054.0,14938.0,6808.0,271.0,380.0,86500.0,706.0,5302,2912,283,14281.0,60.047092461001554,3323.0,447.0,1253.0,12653.0,392.0,14097.0,0.0,0.0
Ponce Municipio, Puerto Rico,162793.0,120124.0,8403.0,161734.0,181.0,0.0,37.3,59335.0,69533.0,17211.0,10088.0,289.0,401.0,106700.0,810.0,33523,28048,7162,81201.0,49.87990884128924,18277.0,1943.0,9676.0,57942.0,4593.0,80843.0,64.0,0.0
Quebradillas Municipio, Puerto Rico,25738.0,19087.0,932.0,25637.0,37.0,0.0,37.4,7076.0,13174.0,15221.0,7348.0,266.0,346.0,112200.0,737.0,4792,4243,529,14663.0,56.97023855777449,3656.0,502.0,1322.0,10838.0,483.0,14562.0,37.0,0.0
Rinc?n Municipio, Puerto Rico,15094.0,9377.0,615.0,13917.0,21.0,0.0,41.3,5510.0,6747.0,15842.0,8978.0,343.0,421.0,121400.0,823.0,2617,3033,366,8064.0,53.425202067046506,1885.0,174.0,648.0,4446.0,442.0,7573.0,0.0,0.0
R?o Grande Municipio, Puerto Rico,54035.0,28476.0,7000.0,53764.0,130.0,0.0,37.3,22272.0,20630.0,22947.0,10552.0,363.0,509.0,118000.0,880.0,11485,9071,1513,21466.0,39.72610345146664,4580.0,474.0,2158.0,10708.0,2816.0,21395.0,28.0,0.0
Sabana Grande Municipio, Puerto Rico,24974.0,23124.0,677.0,24602.0,0.0,0.0,38.8,8237.0,11654.0,16458.0,8049.0,266.0,384.0,97700.0,764.0,5381,3895,492,12362.0,49.49947945863698,2590.0,298.0,1036.0,11453.0,429.0,12098.0,0.0,0.0
Salinas Municipio, Puerto Rico,30807.0,16997.0,1867.0,30673.0,0.0,0.0,35.4,9880.0,13985.0,13495.0,7759.0,277.0,409.0,85800.0,680.0,6920,4047,752,17739.0,57.58106923751095,4268.0,824.0,1836.0,9200.0,1206.0,17665.0,0.0,0.0
San Germ?n Municipio, Puerto Rico,35070.0,33204.0,873.0,34951.0,0.0,0.0,40.3,10033.0,18257.0,15696.0,9054.0,255.0,342.0,98300.0,753.0,7392,4894,1447,16041.0,45.73994867408041,3439.0,396.0,1694.0,15066.0,552.0,15970.0,0.0,0.0
San Juan Municipio, Puerto Rico,387336.0,249006.0,64433.0,379728.0,4007.0,0.0,39.4,167800.0,147581.0,22754.0,16674.0,396.0,481.0,166400.0,1174.0,62012,79473,33061,152821.0,39.454375529256254,32645.0,3453.0,21158.0,83962.0,33247.0,150383.0,1956.0,0.0
San Lorenzo Municipio, Puerto Rico,40701.0,31711.0,2074.0,40433.0,88.0,0.0,37.3,14188.0,18134.0,17743.0,9929.0,366.0,490.0,132300.0,867.0,8443,6032,1164,18907.0,46.45340409326552,4630.0,588.0,1892.0,14534.0,1052.0,18754.0,88.0,0.0
San Sebasti?n Municipio, Puerto Rico,41798.0,38569.0,622.0,41410.0,24.0,0.0,39.7,11935.0,21265.0,14463.0,7174.0,266.0,350.0,113100.0,698.0,7541,5599,844,22961.0,54.93325039475573,4920.0,455.0,1839.0,20843.0,349.0,22742.0,0.0,0.0
Santa Isabel Municipio, Puerto Rico,23231.0,13201.0,1525.0,23212.0,0.0,0.0,34.3,7999.0,9575.0,18033.0,9412.0,278.0,433.0,96300.0,783.0,4564,3589,786,11382.0,48.99487753432913,2590.0,321.0,1308.0,5752.0,902.0,11382.0,0.0,0.0
Toa Alta Municipio, Puerto Rico,74561.0,43313.0,5356.0,74295.0,14.0,0.0,34.8,31003.0,26477.0,28255.0,12584.0,448.0,565.0,152400.0,1091.0,12982,14123,3129,26174.0,35.10414291653814,5974.0,716.0,2813.0,13811.0,2089.0,26131.0,0.0,0.0
Toa Baja Municipio, Puerto Rico,88195.0,45765.0,9276.0,87439.0,72.0,7.0,36.3,38304.0,31364.0,23934.0,11562.0,461.0,538.0,132200.0,931.0,17838,15671,2590,33480.0,37.96133567662566,7360.0,885.0,3713.0,17229.0,3354.0,33251.0,55.0,0.0
Trujillo Alto Municipio, Puerto Rico,73970.0,45071.0,5433.0,73576.0,56.0,0.0,36.8,31240.0,26883.0,31261.0,14915.0,408.0,531.0,162300.0,1140.0,12479,17101,4279,21842.0,29.528187102879546,4576.0,563.0,2405.0,11722.0,1750.0,21798.0,22.0,0.0
Utuado Municipio, Puerto Rico,32593.0,28788.0,904.0,32361.0,180.0,0.0,38.6,9960.0,15998.0,14852.0,7408.0,281.0,390.0,99900.0,681.0,6199,4593,729,18145.0,55.67146319761912,4088.0,529.0,1591.0,15905.0,608.0,18025.0,168.0,0.0
Vega Alta Municipio, Puerto Rico,39856.0,31666.0,3685.0,39187.0,12.0,0.0,35.8,12470.0,18538.0,18184.0,9257.0,385.0,516.0,123300.0,878.0,5916,5681,1024,19791.0,49.65626254516258,4185.0,628.0,1959.0,15664.0,1869.0,19434.0,0.0,0.0
Vega Baja Municipio, Puerto Rico,58782.0,54499.0,1818.0,57354.0,64.0,0.0,37.0,16144.0,30052.0,16453.0,9017.0,402.0,545.0,118300.0,849.0,6026,9740,1515,29556.0,50.28069817291007,6317.0,343.0,2582.0,28480.0,583.0,28593.0,24.0,0.0
Vieques Municipio, Puerto Rico,9273.0,4395.0,1101.0,8959.0,13.0,0.0,41.8,3395.0,3943.0,17355.0,8370.0,370.0,523.0,118300.0,641.0,2466,886,279,3983.0,42.95265825514936,698.0,34.0,427.0,1731.0,564.0,3902.0,0.0,0.0
Villalba Municipio, Puerto Rico,25618.0,17370.0,665.0,25480.0,11.0,0.0,34.4,9742.0,9926.0,16754.0,7997.0,207.0,292.0,98100.0,716.0,6102,3340,437,13629.0,53.200874385197906,3188.0,477.0,1330.0,8452.0,365.0,13507.0,11.0,0.0
Yabucoa Municipio, Puerto Rico,37404.0,24625.0,3421.0,37249.0,26.0,0.0,37.6,11087.0,18414.0,17264.0,7956.0,262.0,383.0,95800.0,662.0,8555,5030,681,19161.0,51.22714148219442,4364.0,609.0,1957.0,13050.0,1620.0,19071.0,13.0,0.0
Yauco Municipio, Puerto Rico,41194.0,37635.0,1053.0,40787.0,63.0,0.0,39.2,13656.0,19196.0,15053.0,7491.0,268.0,374.0,93700.0,749.0,8640,5950,900,22137.0,53.73840850609312,4350.0,303.0,1560.0,20180.0,472.0,22023.0,30.0,0.0
Mellette County, South Dakota,2072.0,810.0,0.0,56.0,0.0,0.0,34.7,958.0,500.0,35109.0,15760.0,131.0,429.0,54100.0,917.0,449,264,36,745.0,35.955598455598455,142.0,4.0,95.0,50.0,0.0,22.0,0.0,0.0
Miner County, South Dakota,2355.0,2282.0,2.0,27.0,0.0,0.0,45.6,1245.0,595.0,48477.0,31288.0,325.0,463.0,63000.0,960.0,715,468,70,216.0,9.171974522292993,36.0,0.0,27.0,216.0,0.0,0.0,0.0,0.0
Minnehaha County, South Dakota,173108.0,151573.0,6762.0,7503.0,2880.0,89.0,34.7,100466.0,34072.0,52345.0,26380.0,620.0,693.0,149600.0,1237.0,34160,35433,9570,18462.0,10.665018370034892,3403.0,367.0,2103.0,11771.0,2192.0,1299.0,339.0,0.0
Moody County, South Dakota,6460.0,5214.0,47.0,135.0,72.0,0.0,40.8,3695.0,1317.0,51791.0,27682.0,424.0,530.0,101000.0,1023.0,1521,1155,365,764.0,11.826625386996904,152.0,37.0,48.0,475.0,0.0,38.0,24.0,0.0
Pennington County, South Dakota,102752.0,85664.0,1185.0,4441.0,1153.0,24.0,36.8,55721.0,24535.0,50833.0,27000.0,661.0,756.0,156100.0,1307.0,19414,19167,6611,13440.0,13.080037371535347,2348.0,364.0,1276.0,7736.0,180.0,1231.0,123.0,0.0
Perkins County, South Dakota,2943.0,2868.0,1.0,47.0,0.0,0.0,49.8,1515.0,882.0,38362.0,25751.0,310.0,409.0,56700.0,881.0,873,425,113,408.0,13.863404689092762,55.0,2.0,11.0,408.0,0.0,0.0,0.0,0.0
Potter County, South Dakota,2323.0,2254.0,0.0,0.0,12.0,0.0,51.0,1205.0,718.0,44556.0,26180.0,392.0,592.0,60000.0,942.0,731,407,84,293.0,12.61300043047783,61.0,15.0,22.0,279.0,0.0,0.0,12.0,0.0
Roberts County, South Dakota,10210.0,6221.0,45.0,160.0,10.0,0.0,39.4,4701.0,2914.0,47191.0,22670.0,256.0,481.0,83000.0,997.0,2544,1531,352,1959.0,19.18707149853085,369.0,56.0,204.0,486.0,30.0,44.0,0.0,0.0
Sanborn County, South Dakota,2348.0,2327.0,0.0,45.0,2.0,0.0,46.6,1290.0,662.0,48384.0,25823.0,351.0,511.0,68200.0,948.0,727,439,68,277.0,11.797274275979557,33.0,0.0,5.0,277.0,0.0,0.0,0.0,0.0
Shannon County, South Dakota,13829.0,541.0,20.0,150.0,1.0,0.0,24.1,4355.0,4857.0,25648.0,8768.0,161.0,408.0,19900.0,641.0,2005,1255,162,7247.0,52.40436763323451,1075.0,149.0,638.0,155.0,0.0,23.0,0.0,0.0
Spink County, South Dakota,6522.0,6321.0,12.0,94.0,0.0,0.0,44.2,3110.0,2022.0,48911.0,27757.0,417.0,491.0,64000.0,920.0,1721,1048,195,830.0,12.726157620361851,139.0,19.0,38.0,760.0,0.0,0.0,0.0,0.0
Stanley County, South Dakota,2966.0,2626.0,0.0,59.0,0.0,0.0,40.7,1796.0,594.0,54620.0,30933.0,539.0,649.0,110900.0,1236.0,660,587,238,299.0,10.080917060013487,57.0,0.0,41.0,185.0,0.0,4.0,0.0,0.0
Sully County, South Dakota,1420.0,1360.0,0.0,23.0,0.0,0.0,46.9,807.0,343.0,54524.0,30218.0,386.0,607.0,88200.0,1125.0,359,340,51,81.0,5.704225352112676,5.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
Todd County, South Dakota,9783.0,1026.0,1.0,285.0,62.0,0.0,23.0,3895.0,2255.0,31934.0,10575.0,180.0,447.0,40200.0,708.0,1188,717,149,4270.0,43.647143003168765,792.0,76.0,560.0,54.0,0.0,124.0,0.0,0.0
Tripp County, South Dakota,5571.0,4599.0,1.0,35.0,12.0,0.0,44.8,3074.0,1336.0,39324.0,23270.0,338.0,580.0,72200.0,976.0,1338,1035,156,1116.0,20.032310177705977,265.0,34.0,106.0,609.0,0.0,0.0,0.0,0.0
Turner County, South Dakota,8344.0,8108.0,39.0,138.0,2.0,0.0,44.0,4513.0,2101.0,51925.0,25406.0,411.0,573.0,93200.0,1110.0,2325,1559,214,748.0,8.964525407478428,140.0,11.0,62.0,697.0,4.0,32.0,0.0,0.0
Union County, South Dakota,14575.0,13812.0,106.0,378.0,183.0,0.0,39.9,7473.0,3694.0,63468.0,36167.0,645.0,745.0,150300.0,1278.0,3006,2891,1287,631.0,4.329331046312179,117.0,8.0,43.0,596.0,0.0,27.0,0.0,0.0
Walworth County, South Dakota,5477.0,4516.0,1.0,162.0,21.0,40.0,46.7,2776.0,1627.0,41826.0,25915.0,399.0,473.0,73000.0,1001.0,1527,1054,190,576.0,10.51670622603615,120.0,0.0,55.0,414.0,0.0,0.0,0.0,0.0
Yankton County, South Dakota,22518.0,20896.0,431.0,671.0,152.0,0.0,41.1,11654.0,6601.0,52578.0,27268.0,449.0,549.0,126700.0,1151.0,5596,4301,1179,2772.0,12.310151878497201,368.0,57.0,213.0,2316.0,135.0,15.0,2.0,0.0
Ziebach County, South Dakota,2821.0,666.0,11.0,94.0,9.0,0.0,26.0,1264.0,595.0,32708.0,12339.0,182.0,454.0,70100.0,818.0,514,282,72,1172.0,41.54555122297058,246.0,30.0,144.0,83.0,0.0,39.0,0.0,0.0
Anderson County, Tennessee,75263.0,69541.0,3103.0,1796.0,934.0,0.0,42.6,34225.0,26715.0,43620.0,24561.0,515.0,687.0,127000.0,1129.0,18469,10210,5458,13500.0,17.937100567343848,2724.0,272.0,1290.0,12318.0,698.0,764.0,0.0,0.0
Bedford County, Tennessee,45339.0,38757.0,2948.0,5164.0,318.0,0.0,36.9,20899.0,13679.0,40759.0,19303.0,547.0,670.0,114600.0,1042.0,12795,3951,1140,8958.0,19.75782438959836,1959.0,570.0,593.0,6647.0,618.0,2197.0,76.0,0.0
Benton County, Tennessee,16398.0,15695.0,412.0,316.0,91.0,0.0,46.1,7067.0,6509.0,33033.0,18456.0,335.0,496.0,80100.0,877.0,5576,1138,502,3579.0,21.825832418587634,916.0,117.0,400.0,3294.0,112.0,96.0,63.0,0.0
Bledsoe County, Tennessee,12853.0,12144.0,510.0,275.0,13.0,0.0,42.9,4914.0,5718.0,33443.0,15747.0,337.0,507.0,106100.0,960.0,4012,1008,301,2604.0,20.2598615109313,574.0,22.0,201.0,2593.0,2.0,33.0,0.0,0.0
Blount County, Tennessee,123722.0,116468.0,3598.0,3542.0,972.0,0.0,41.8,60585.0,39436.0,45991.0,23788.0,561.0,720.0,163900.0,1205.0,32444,18042,6518,16633.0,13.443849921598423,3585.0,232.0,1667.0,15198.0,678.0,740.0,204.0,0.0
Bradley County, Tennessee,100070.0,92066.0,4377.0,4976.0,955.0,239.0,38.5,47989.0,31805.0,41083.0,21649.0,505.0,689.0,138900.0,1095.0,23002,13134,4514,19118.0,19.104626761267113,3977.0,311.0,1899.0,16851.0,1333.0,2118.0,268.0,0.0
Campbell County, Tennessee,40553.0,39595.0,228.0,499.0,138.0,0.0,42.0,15790.0,17259.0,31943.0,16812.0,348.0,522.0,91500.0,899.0,12385,3035,872,9478.0,23.371883707740487,2129.0,189.0,852.0,9228.0,70.0,92.0,12.0,0.0
Cannon County, Tennessee,13790.0,13280.0,210.0,220.0,44.0,0.0,41.5,6334.0,4835.0,40689.0,20566.0,449.0,613.0,116400.0,1063.0,4175,1410,281,2418.0,17.534445250181292,495.0,102.0,209.0,2276.0,40.0,94.0,5.0,0.0
Carroll County, Tennessee,28525.0,24796.0,2821.0,625.0,43.0,3.0,42.3,12331.0,10690.0,35049.0,18330.0,355.0,526.0,80500.0,827.0,7973,2606,1122,5534.0,19.400525854513585,1025.0,116.0,333.0,4228.0,827.0,318.0,5.0,0.0
Carter County, Tennessee,57438.0,55209.0,771.0,918.0,128.0,0.0,42.8,26146.0,21281.0,31842.0,19018.0,399.0,537.0,101100.0,915.0,16195,6517,2270,12736.0,22.17347400675511,3062.0,342.0,1387.0,12139.0,247.0,286.0,13.0,0.0
Cheatham County, Tennessee,39213.0,37495.0,678.0,959.0,186.0,38.0,39.9,20340.0,10351.0,52446.0,23459.0,685.0,885.0,152900.0,1228.0,10293,5697,1185,5370.0,13.694438069007727,1132.0,131.0,435.0,5066.0,134.0,194.0,0.0,0.0
Chester County, Tennessee,17151.0,15001.0,1767.0,388.0,92.0,9.0,36.9,8236.0,5487.0,41875.0,18817.0,452.0,616.0,102300.0,1030.0,4187,1472,820,3185.0,18.57034575243426,622.0,101.0,271.0,2422.0,629.0,92.0,27.0,0.0
Claiborne County, Tennessee,31915.0,30897.0,281.0,286.0,164.0,0.0,41.2,13257.0,13018.0,33229.0,18583.0,361.0,504.0,94900.0,852.0,9796,2987,1157,7078.0,22.177659407801976,1524.0,126.0,567.0,6843.0,40.0,102.0,16.0,0.0
Clay County, Tennessee,7816.0,7565.0,198.0,130.0,21.0,0.0,45.3,3193.0,3253.0,29727.0,16867.0,312.0,516.0,96400.0,816.0,2554,446,461,1590.0,20.34288638689867,420.0,24.0,138.0,1471.0,110.0,22.0,0.0,0.0
Cocke County, Tennessee,35596.0,33815.0,538.0,680.0,135.0,0.0,43.3,15804.0,13106.0,30573.0,17476.0,341.0,509.0,99700.0,929.0,12032,2836,984,9176.0,25.778177323294752,2129.0,123.0,1087.0,8780.0,161.0,269.0,0.0,0.0
Coffee County, Tennessee,53011.0,48324.0,1255.0,2026.0,545.0,10.0,39.4,24291.0,17436.0,37618.0,20357.0,480.0,642.0,116900.0,1105.0,14429,6039,2421,10928.0,20.614589424836353,2313.0,199.0,1125.0,9171.0,512.0,741.0,158.0,0.0
Crockett County, Tennessee,14576.0,11839.0,1960.0,1323.0,19.0,0.0,40.4,6683.0,4715.0,36066.0,18664.0,420.0,644.0,85700.0,900.0,4383,1174,400,2697.0,18.503018660812295,525.0,93.0,258.0,1931.0,509.0,420.0,2.0,0.0
Cumberland County, Tennessee,56589.0,54881.0,238.0,1415.0,222.0,0.0,48.8,22346.0,24793.0,37188.0,21141.0,439.0,608.0,142200.0,968.0,16611,6976,2830,9830.0,17.370867129654172,1954.0,162.0,669.0,9359.0,3.0,507.0,12.0,0.0
Davidson County, Tennessee,638395.0,398946.0,176884.0,62213.0,19971.0,284.0,34.1,354558.0,158381.0,47335.0,28467.0,691.0,837.0,167500.0,1382.0,108377,121813,57251,113690.0,17.808723439249995,19882.0,1841.0,12003.0,50920.0,46665.0,20078.0,2921.0,33.0
Decatur County, Tennessee,11695.0,11059.0,348.0,330.0,20.0,4.0,44.8,5318.0,4218.0,36258.0,25368.0,325.0,515.0,83100.0,860.0,3588,1009,525,2589.0,22.137665669089355,592.0,116.0,291.0,2443.0,66.0,176.0,3.0,0.0
DeKalb County, Tennessee,18875.0,17987.0,344.0,1297.0,13.0,0.0,40.5,8474.0,6530.0,37482.0,21606.0,367.0,535.0,115100.0,938.0,5524,1619,556,3521.0,18.65430463576159,753.0,66.0,288.0,3142.0,145.0,342.0,0.0,0.0
Dickson County, Tennessee,49926.0,46041.0,2019.0,1537.0,244.0,0.0,39.0,24104.0,15052.0,44318.0,21547.0,572.0,765.0,138500.0,1160.0,15379,4643,1856,7573.0,15.168449304971357,1777.0,178.0,821.0,6702.0,422.0,372.0,27.0,0.0
Dyer County, Tennessee,38239.0,31272.0,5101.0,1064.0,110.0,6.0,40.2,17804.0,12194.0,38953.0,21208.0,418.0,615.0,99500.0,1042.0,10842,4228,1862,6718.0,17.56845105782055,1541.0,123.0,779.0,4442.0,1748.0,387.0,30.0,0.0
Fayette County, Tennessee,38502.0,26494.0,10834.0,920.0,246.0,0.0,42.7,18942.0,11949.0,56618.0,28201.0,463.0,649.0,175100.0,1375.0,10320,5794,1715,5321.0,13.820061295517116,1079.0,121.0,546.0,2227.0,2712.0,378.0,8.0,0.0
Fentress County, Tennessee,17943.0,17611.0,38.0,202.0,36.0,0.0,43.0,6872.0,7479.0,29192.0,16454.0,354.0,510.0,93300.0,853.0,5728,1390,466,4562.0,25.42495680766873,998.0,110.0,478.0,4445.0,2.0,98.0,0.0,0.0
Franklin County, Tennessee,40985.0,37073.0,1812.0,1062.0,216.0,11.0,41.5,18602.0,14650.0,42904.0,22398.0,434.0,632.0,104800.0,952.0,10458,4744,2119,5864.0,14.307673539099671,1331.0,130.0,663.0,5109.0,227.0,316.0,0.0,0.0
