County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Douglas County, South Dakota,2990.0,2864.0,0.0,25.0,1.0,0.0,48.1,1566.0,827.0,49360.0,27978.0,341.0,550.0,71800.0,866.0,799,462,99,388.0,12.976588628762542,84.0,0.0,28.0,363.0,0.0,0.0,1.0,0.0
Edmunds County, South Dakota,4036.0,3960.0,2.0,11.0,21.0,0.0,47.2,2183.0,1119.0,54229.0,27271.0,373.0,497.0,102400.0,1121.0,963,878,210,460.0,11.397423191278493,51.0,0.0,20.0,425.0,0.0,0.0,0.0,0.0
Fall River County, South Dakota,6957.0,6061.0,71.0,190.0,29.0,0.0,52.0,3249.0,2638.0,43239.0,25191.0,468.0,589.0,88800.0,1154.0,1841,1414,338,1186.0,17.047577979013944,204.0,47.0,93.0,941.0,22.0,0.0,0.0,0.0
Faulk County, South Dakota,2371.0,2329.0,0.0,92.0,2.0,0.0,41.5,1170.0,712.0,42781.0,25494.0,385.0,483.0,78600.0,1032.0,608,499,64,328.0,13.833825390130746,24.0,5.0,0.0,316.0,0.0,73.0,0.0,0.0
Grant County, South Dakota,7281.0,7106.0,23.0,186.0,7.0,0.0,44.8,4096.0,1847.0,51277.0,26219.0,408.0,470.0,103800.0,1070.0,2311,1258,73,695.0,9.545392116467518,133.0,3.0,85.0,627.0,18.0,8.0,1.0,0.0
Gregory County, South Dakota,4235.0,3779.0,7.0,50.0,9.0,0.0,48.4,2082.0,1287.0,37321.0,23879.0,308.0,484.0,59000.0,915.0,1202,674,101,807.0,19.055489964580875,177.0,20.0,86.0,539.0,4.0,43.0,0.0,0.0
Haakon County, South Dakota,2092.0,1946.0,4.0,12.0,0.0,0.0,48.6,1017.0,620.0,42950.0,24265.0,378.0,633.0,72900.0,926.0,551,400,46,311.0,14.866156787762906,78.0,0.0,9.0,229.0,0.0,0.0,0.0,0.0
Hamlin County, South Dakota,5949.0,5785.0,10.0,175.0,6.0,0.0,36.4,2931.0,1416.0,56134.0,25861.0,438.0,581.0,114800.0,1107.0,1504,902,182,375.0,6.303580433686334,66.0,12.0,21.0,317.0,5.0,27.0,0.0,0.0
Hand County, South Dakota,3344.0,3321.0,0.0,23.0,5.0,0.0,48.7,1694.0,1034.0,46951.0,27345.0,376.0,464.0,89100.0,1079.0,935,544,141,330.0,9.868421052631579,73.0,4.0,13.0,330.0,0.0,0.0,0.0,0.0
Hanson County, South Dakota,3392.0,3193.0,103.0,36.0,7.0,11.0,35.3,1697.0,679.0,57857.0,23460.0,397.0,604.0,106400.0,1162.0,765,641,150,499.0,14.711084905660377,59.0,0.0,20.0,426.0,20.0,18.0,4.0,0.0
Harding County, South Dakota,1263.0,1207.0,8.0,6.0,11.0,0.0,40.5,665.0,369.0,47917.0,23472.0,383.0,569.0,76600.0,1275.0,253,278,46,208.0,16.468725257323833,43.0,6.0,6.0,188.0,5.0,0.0,7.0,0.0
Hughes County, South Dakota,17379.0,14624.0,133.0,426.0,128.0,0.0,39.6,9967.0,3821.0,57614.0,29501.0,486.0,579.0,166700.0,1325.0,3346,3897,1192,1678.0,9.65533114678635,270.0,18.0,155.0,724.0,83.0,179.0,128.0,0.0
Hutchinson County, South Dakota,7221.0,7010.0,15.0,132.0,2.0,0.0,47.0,3787.0,1968.0,43688.0,26093.0,373.0,563.0,71900.0,966.0,1667,1444,411,940.0,13.017587591746295,175.0,26.0,84.0,882.0,0.0,20.0,0.0,0.0
Hyde County, South Dakota,1460.0,1274.0,0.0,26.0,9.0,0.0,47.0,840.0,344.0,53036.0,27010.0,373.0,496.0,72300.0,1020.0,480,265,20,117.0,8.013698630136986,14.0,0.0,7.0,78.0,0.0,0.0,0.0,0.0
Jackson County, South Dakota,3180.0,1548.0,5.0,48.0,16.0,0.0,30.9,1497.0,795.0,45610.0,19333.0,192.0,442.0,53400.0,1053.0,585,463,103,863.0,27.138364779874212,142.0,43.0,61.0,136.0,0.0,3.0,15.0,0.0
Jerauld County, South Dakota,2051.0,2007.0,0.0,60.0,0.0,0.0,47.5,1028.0,620.0,49236.0,28985.0,371.0,504.0,70500.0,900.0,594,311,67,211.0,10.287664553876159,50.0,3.0,28.0,211.0,0.0,36.0,0.0,0.0
Jones County, South Dakota,805.0,774.0,10.0,4.0,2.0,0.0,51.1,494.0,190.0,38750.0,26504.0,358.0,386.0,64600.0,884.0,258,163,13,72.0,8.944099378881987,15.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
Kingsbury County, South Dakota,5141.0,4982.0,22.0,105.0,38.0,0.0,46.5,2697.0,1440.0,52522.0,28092.0,357.0,457.0,86200.0,968.0,1388,1092,179,469.0,9.12273876677689,76.0,13.0,28.0,424.0,22.0,52.0,0.0,0.0
Lake County, South Dakota,11831.0,11374.0,58.0,240.0,100.0,0.0,41.9,6679.0,3007.0,50378.0,28245.0,389.0,503.0,121800.0,1178.0,2672,2364,622,1606.0,13.574507649395656,296.0,42.0,200.0,1550.0,0.0,116.0,0.0,0.0
Lawrence County, South Dakota,24478.0,22842.0,68.0,741.0,179.0,0.0,41.1,13251.0,7198.0,44267.0,28120.0,495.0,595.0,172600.0,1305.0,5437,4736,1539,3501.0,14.302639104502001,587.0,0.0,330.0,3020.0,35.0,151.0,17.0,0.0
Lincoln County, South Dakota,48326.0,46180.0,474.0,759.0,585.0,0.0,33.5,27579.0,7971.0,75877.0,34624.0,734.0,840.0,191000.0,1459.0,7143,12419,4321,2167.0,4.484128626412283,354.0,0.0,211.0,1980.0,96.0,95.0,28.0,0.0
Lyman County, South Dakota,3831.0,2216.0,0.0,17.0,20.0,0.0,35.9,1915.0,934.0,44922.0,20923.0,211.0,501.0,72400.0,1004.0,869,515,158,717.0,18.71574001566171,147.0,28.0,93.0,111.0,0.0,9.0,0.0,0.0
McCook County, South Dakota,5615.0,5466.0,21.0,141.0,0.0,0.0,42.9,3059.0,1254.0,56603.0,27830.0,403.0,583.0,101600.0,1081.0,1348,1080,260,433.0,7.711487088156723,78.0,13.0,33.0,393.0,11.0,41.0,0.0,0.0
McPherson County, South Dakota,2401.0,2250.0,2.0,52.0,7.0,0.0,50.4,1094.0,910.0,37602.0,22515.0,99.0,246.0,57500.0,964.0,512,388,48,494.0,20.57476051645148,109.0,0.0,75.0,385.0,0.0,25.0,0.0,0.0
Marshall County, South Dakota,4668.0,3995.0,2.0,330.0,4.0,0.0,42.7,2295.0,1336.0,51579.0,26460.0,341.0,494.0,96300.0,1092.0,1045,982,200,695.0,14.88860325621251,59.0,2.0,21.0,375.0,2.0,184.0,4.0,0.0
Meade County, South Dakota,26108.0,23626.0,411.0,982.0,245.0,14.0,35.8,14465.0,5909.0,52967.0,27114.0,605.0,770.0,158100.0,1365.0,5689,4750,890,2446.0,9.368775854144324,535.0,148.0,215.0,2103.0,0.0,102.0,0.0,11.0
Mellette County, South Dakota,2084.0,834.0,0.0,76.0,0.0,0.0,32.3,907.0,531.0,35478.0,14882.0,141.0,430.0,55200.0,969.0,429,290,38,770.0,36.94817658349328,156.0,7.0,102.0,163.0,0.0,14.0,0.0,0.0
Miner County, South Dakota,2340.0,2250.0,11.0,50.0,0.0,0.0,45.0,1227.0,570.0,48241.0,31017.0,303.0,447.0,64600.0,933.0,660,491,89,251.0,10.726495726495726,40.0,0.0,14.0,249.0,0.0,0.0,0.0,0.0
Minnehaha County, South Dakota,176014.0,153592.0,7315.0,7938.0,3159.0,44.0,34.7,102231.0,34480.0,53391.0,27143.0,631.0,698.0,152900.0,1238.0,34948,36092,10002,19973.0,11.3473928210256,3769.0,413.0,2322.0,12441.0,2755.0,1535.0,402.0,0.0
Moody County, South Dakota,6445.0,5191.0,47.0,166.0,75.0,0.0,40.3,3593.0,1382.0,50651.0,26995.0,431.0,540.0,113000.0,1143.0,1480,1160,395,914.0,14.181536074476337,175.0,40.0,58.0,567.0,0.0,52.0,21.0,0.0
Pennington County, South Dakota,104574.0,86988.0,1361.0,4728.0,1093.0,41.0,37.0,56764.0,25070.0,50564.0,26906.0,683.0,781.0,154900.0,1306.0,20078,19821,6807,12960.0,12.393137873658844,2164.0,283.0,1221.0,7693.0,250.0,970.0,185.0,0.0
Perkins County, South Dakota,3024.0,2916.0,2.0,43.0,0.0,0.0,49.1,1537.0,907.0,38635.0,25458.0,341.0,442.0,58000.0,874.0,856,458,111,413.0,13.657407407407407,81.0,1.0,44.0,379.0,0.0,4.0,0.0,0.0
Potter County, South Dakota,2312.0,2202.0,0.0,13.0,19.0,0.0,52.1,1149.0,764.0,44931.0,26923.0,376.0,539.0,64800.0,950.0,715,450,76,275.0,11.89446366782007,55.0,8.0,23.0,259.0,0.0,8.0,14.0,0.0
Roberts County, South Dakota,10303.0,6223.0,43.0,193.0,11.0,0.0,38.9,4776.0,2921.0,48441.0,22674.0,277.0,495.0,87300.0,1057.0,2576,1516,327,2137.0,20.741531592739978,367.0,63.0,200.0,536.0,27.0,53.0,0.0,0.0
Sanborn County, South Dakota,2341.0,2317.0,0.0,33.0,3.0,0.0,47.1,1321.0,659.0,49375.0,27076.0,372.0,510.0,75400.0,906.0,688,455,81,288.0,12.302434856898762,34.0,0.0,8.0,288.0,0.0,0.0,0.0,0.0
Shannon County, South Dakota,14005.0,617.0,18.0,148.0,2.0,0.0,24.9,4274.0,5146.0,26383.0,9226.0,162.0,431.0,20000.0,655.0,1945,1411,150,7271.0,51.91717243841485,1090.0,159.0,691.0,132.0,0.0,45.0,0.0,0.0
Spink County, South Dakota,6552.0,6359.0,16.0,114.0,0.0,0.0,43.8,3234.0,1913.0,49627.0,27971.0,431.0,510.0,68100.0,921.0,1610,1100,258,755.0,11.523199023199023,135.0,3.0,59.0,697.0,0.0,0.0,0.0,0.0
Stanley County, South Dakota,2984.0,2619.0,0.0,56.0,0.0,0.0,39.1,1737.0,597.0,57930.0,30188.0,528.0,641.0,131300.0,1218.0,673,552,229,298.0,9.986595174262735,49.0,0.0,44.0,182.0,0.0,7.0,0.0,0.0
Sully County, South Dakota,1461.0,1442.0,0.0,39.0,0.0,0.0,45.9,829.0,341.0,61806.0,36707.0,438.0,618.0,99400.0,1179.0,360,324,36,60.0,4.1067761806981515,4.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
Todd County, South Dakota,9859.0,1058.0,34.0,323.0,59.0,0.0,23.5,4000.0,2247.0,30539.0,11101.0,194.0,469.0,45100.0,671.0,1160,733,218,4467.0,45.30885485343341,850.0,107.0,572.0,54.0,9.0,141.0,0.0,0.0
Tripp County, South Dakota,5549.0,4571.0,4.0,39.0,15.0,0.0,45.5,2985.0,1397.0,36978.0,24308.0,341.0,558.0,75000.0,1030.0,1318,1117,147,1239.0,22.32834744999099,269.0,37.0,119.0,612.0,0.0,0.0,0.0,0.0
Turner County, South Dakota,8339.0,8119.0,44.0,155.0,2.0,0.0,43.9,4449.0,2117.0,51343.0,26263.0,415.0,600.0,97300.0,1118.0,2169,1614,265,819.0,9.821321501379062,154.0,16.0,71.0,743.0,3.0,76.0,0.0,0.0
Union County, South Dakota,14751.0,13990.0,120.0,413.0,185.0,0.0,40.5,7756.0,3644.0,64513.0,37326.0,685.0,764.0,153600.0,1313.0,3008,2939,1367,645.0,4.372584909497661,98.0,7.0,37.0,615.0,0.0,28.0,0.0,0.0
Walworth County, South Dakota,5498.0,4495.0,18.0,69.0,118.0,36.0,45.1,2724.0,1699.0,42643.0,27095.0,409.0,518.0,72800.0,967.0,1444,1142,165,594.0,10.803928701345944,112.0,0.0,59.0,421.0,17.0,17.0,0.0,0.0
Yankton County, South Dakota,22580.0,20890.0,444.0,698.0,151.0,0.0,40.9,11708.0,6550.0,50044.0,26831.0,477.0,571.0,125300.0,1121.0,5524,4225,1246,2865.0,12.688219663418955,444.0,101.0,224.0,2313.0,161.0,34.0,2.0,0.0
Ziebach County, South Dakota,2837.0,683.0,13.0,95.0,0.0,0.0,26.1,1333.0,554.0,32500.0,12764.0,174.0,449.0,65700.0,793.0,608,297,68,1128.0,39.76031018681706,248.0,28.0,149.0,53.0,4.0,46.0,0.0,0.0
Anderson County, Tennessee,75346.0,69453.0,2975.0,1827.0,999.0,0.0,43.1,34535.0,26501.0,44199.0,25353.0,524.0,701.0,131700.0,1138.0,18896,10170,5547,12659.0,16.801157327529,2607.0,274.0,1361.0,11494.0,599.0,495.0,0.0,0.0
Bedford County, Tennessee,45660.0,38954.0,2810.0,5234.0,363.0,0.0,36.5,20806.0,14022.0,40989.0,19855.0,547.0,667.0,113200.0,1068.0,12467,4273,1171,9508.0,20.82347787998248,2048.0,517.0,728.0,7380.0,496.0,1858.0,79.0,0.0
Benton County, Tennessee,16345.0,15603.0,581.0,330.0,51.0,0.0,45.9,7105.0,6454.0,34087.0,19168.0,365.0,562.0,82200.0,870.0,5646,1229,456,3521.0,21.541755888650965,808.0,111.0,330.0,3323.0,134.0,148.0,40.0,0.0
Bledsoe County, Tennessee,13240.0,12390.0,576.0,290.0,13.0,0.0,43.0,5088.0,5868.0,34450.0,16631.0,365.0,523.0,105000.0,982.0,4238,1204,349,2595.0,19.599697885196374,522.0,10.0,192.0,2547.0,15.0,40.0,0.0,0.0
Blount County, Tennessee,124435.0,117279.0,3658.0,3618.0,998.0,8.0,42.3,60324.0,40500.0,46518.0,24507.0,576.0,744.0,163600.0,1186.0,32280,19201,6546,17626.0,14.164825009040865,3671.0,224.0,1682.0,16033.0,698.0,1064.0,277.0,0.0
Bradley County, Tennessee,101004.0,92821.0,4551.0,5189.0,993.0,184.0,39.0,48681.0,31921.0,41575.0,22294.0,517.0,711.0,141400.0,1082.0,22829,13473,4652,19263.0,19.071521919923963,3973.0,349.0,1958.0,17223.0,1133.0,2299.0,208.0,0.0
Campbell County, Tennessee,40361.0,39382.0,237.0,501.0,132.0,0.0,42.5,15739.0,17270.0,32616.0,17242.0,367.0,551.0,89200.0,937.0,12539,3145,855,8979.0,22.24672332201878,1878.0,83.0,809.0,8793.0,70.0,143.0,30.0,0.0
Cannon County, Tennessee,13786.0,13248.0,205.0,231.0,47.0,0.0,42.0,6459.0,4718.0,39438.0,20974.0,449.0,606.0,116600.0,1043.0,4487,1392,309,2462.0,17.858697229072973,522.0,95.0,175.0,2330.0,40.0,71.0,9.0,0.0
Carroll County, Tennessee,28511.0,24726.0,2851.0,644.0,52.0,2.0,42.8,12395.0,10686.0,36168.0,19461.0,385.0,551.0,83100.0,870.0,8029,2658,1169,5346.0,18.750657640910525,1021.0,141.0,373.0,3819.0,1016.0,346.0,7.0,0.0
Carter County, Tennessee,57298.0,55237.0,705.0,933.0,138.0,0.0,43.2,25861.0,21554.0,32754.0,19385.0,418.0,563.0,103400.0,919.0,16055,6855,2242,13060.0,22.79311668819156,3072.0,396.0,1340.0,12456.0,297.0,219.0,10.0,0.0
Cheatham County, Tennessee,39324.0,37480.0,614.0,1005.0,186.0,88.0,40.0,19969.0,10863.0,52138.0,23730.0,740.0,920.0,156500.0,1224.0,10193,5600,1328,5882.0,14.95778659342895,1200.0,91.0,508.0,5556.0,152.0,215.0,0.0,0.0
Chester County, Tennessee,17270.0,14985.0,1813.0,408.0,52.0,5.0,36.6,8143.0,5789.0,41028.0,19059.0,456.0,656.0,102000.0,1026.0,4444,1524,805,3229.0,18.697162709901562,689.0,112.0,303.0,2510.0,617.0,139.0,10.0,0.0
Claiborne County, Tennessee,31841.0,30724.0,289.0,301.0,122.0,21.0,41.4,12904.0,13370.0,32884.0,18322.0,355.0,518.0,97800.0,872.0,9953,2791,1133,7342.0,23.058321032630886,1661.0,168.0,727.0,6965.0,51.0,138.0,27.0,12.0
Clay County, Tennessee,7802.0,7539.0,162.0,136.0,12.0,0.0,45.8,3025.0,3420.0,29812.0,16802.0,318.0,514.0,94800.0,811.0,2686,521,411,1684.0,21.584209177134067,377.0,27.0,111.0,1567.0,77.0,28.0,0.0,0.0
Cocke County, Tennessee,35453.0,33741.0,496.0,710.0,82.0,12.0,43.6,15931.0,12889.0,30888.0,18113.0,366.0,551.0,98600.0,924.0,12304,2661,984,9747.0,27.492736862888894,2311.0,132.0,1254.0,9382.0,115.0,216.0,0.0,0.0
Coffee County, Tennessee,53151.0,48384.0,1151.0,2063.0,563.0,3.0,39.5,23879.0,17928.0,39656.0,21123.0,497.0,662.0,118000.0,1080.0,14454,6311,2572,11173.0,21.02124136893003,2433.0,168.0,1128.0,9492.0,395.0,901.0,185.0,0.0
Crockett County, Tennessee,14599.0,11718.0,1949.0,1349.0,24.0,0.0,39.9,6456.0,4939.0,37298.0,19270.0,427.0,656.0,86200.0,922.0,4275,1268,395,2549.0,17.460100006849785,441.0,71.0,198.0,1748.0,400.0,482.0,2.0,0.0
Cumberland County, Tennessee,57064.0,55441.0,319.0,1459.0,214.0,0.0,49.3,22314.0,25368.0,38350.0,21674.0,457.0,635.0,139700.0,955.0,17177,7241,2986,9206.0,16.132763213234263,1809.0,161.0,717.0,8789.0,1.0,677.0,15.0,0.0
Davidson County, Tennessee,648048.0,402078.0,179411.0,63790.0,20427.0,328.0,34.2,359367.0,161362.0,47434.0,28971.0,708.0,859.0,167400.0,1371.0,111330,126301,59030,117756.0,18.170876231390267,20599.0,1958.0,12304.0,51371.0,48344.0,20999.0,3049.0,38.0
Decatur County, Tennessee,11675.0,11002.0,335.0,335.0,28.0,5.0,45.0,5119.0,4394.0,37219.0,23760.0,345.0,540.0,86800.0,851.0,3798,1051,463,2496.0,21.379014989293363,558.0,116.0,250.0,2341.0,71.0,162.0,2.0,0.0
DeKalb County, Tennessee,18968.0,18085.0,281.0,1339.0,169.0,0.0,40.9,8513.0,6718.0,37409.0,22451.0,380.0,535.0,117100.0,939.0,5837,1671,622,3673.0,19.36419232391396,741.0,71.0,310.0,3265.0,114.0,405.0,0.0,0.0
Dickson County, Tennessee,50115.0,46115.0,1986.0,1559.0,224.0,0.0,39.3,23733.0,15710.0,45056.0,22191.0,568.0,735.0,141400.0,1146.0,15454,4616,1694,7188.0,14.343011074528585,1538.0,146.0,816.0,6391.0,309.0,458.0,26.0,0.0
Dyer County, Tennessee,38156.0,31281.0,5217.0,1102.0,142.0,7.0,40.4,17504.0,12359.0,41426.0,22925.0,424.0,616.0,99800.0,1059.0,10624,4807,1977,5988.0,15.693468917077261,1355.0,94.0,752.0,4427.0,1402.0,233.0,38.0,0.0
Fayette County, Tennessee,38664.0,26821.0,10758.0,932.0,253.0,0.0,43.1,18926.0,12277.0,55623.0,28946.0,461.0,631.0,177400.0,1319.0,10304,5938,1878,5545.0,14.341506310780053,1151.0,170.0,518.0,2610.0,2555.0,402.0,10.0,0.0
Fentress County, Tennessee,17922.0,17574.0,34.0,214.0,36.0,0.0,43.4,6854.0,7535.0,29784.0,16283.0,358.0,530.0,92100.0,883.0,5580,1340,498,4366.0,24.361120410668452,937.0,72.0,446.0,4259.0,0.0,83.0,0.0,0.0
Franklin County, Tennessee,41069.0,37035.0,1443.0,1098.0,249.0,12.0,41.4,18741.0,14616.0,42663.0,23099.0,432.0,619.0,106800.0,958.0,10691,4811,2176,6201.0,15.098979765760062,1236.0,128.0,576.0,5319.0,194.0,339.0,0.0,0.0
Gibson County, Tennessee,49632.0,39185.0,9272.0,1130.0,158.0,9.0,39.9,22389.0,16367.0,37460.0,20189.0,399.0,607.0,88900.0,986.0,13614,5086,1732,9393.0,18.92529013539652,1915.0,187.0,851.0,5989.0,3106.0,345.0,12.0,0.0
Giles County, Tennessee,29064.0,25093.0,3070.0,537.0,172.0,27.0,42.5,13264.0,10309.0,38739.0,20182.0,408.0,581.0,103700.0,1064.0,8857,2951,1047,5049.0,17.372006606110652,1078.0,84.0,596.0,3791.0,1016.0,70.0,19.0,23.0
Grainger County, Tennessee,22724.0,22181.0,169.0,580.0,24.0,0.0,43.0,9738.0,8778.0,34566.0,18475.0,347.0,525.0,93700.0,887.0,7367,2238,599,4759.0,20.94261573666608,1021.0,114.0,376.0,4500.0,58.0,169.0,0.0,0.0
Greene County, Tennessee,68596.0,65452.0,1571.0,1806.0,341.0,16.0,43.4,30880.0,25446.0,35860.0,19998.0,401.0,561.0,109800.0,916.0,20882,7639,2631,14780.0,21.546445856901276,3212.0,354.0,1209.0,13489.0,473.0,1156.0,55.0,0.0
Grundy County, Tennessee,13574.0,11206.0,37.0,136.0,49.0,6.0,42.7,4930.0,5967.0,26856.0,15581.0,330.0,515.0,80200.0,822.0,4232,1028,332,3858.0,28.421983203182556,846.0,79.0,389.0,2989.0,5.0,63.0,0.0,6.0
Hamblen County, Tennessee,62863.0,56386.0,2299.0,6835.0,456.0,0.0,39.6,28415.0,21374.0,38600.0,20675.0,467.0,644.0,124400.0,1003.0,18115,6771,2650,13594.0,21.62480314334346,3070.0,424.0,1441.0,11381.0,704.0,3201.0,0.0,0.0
Hamilton County, Tennessee,344772.0,258373.0,68961.0,16439.0,6617.0,151.0,39.4,176961.0,102330.0,47880.0,27464.0,599.0,759.0,157200.0,1238.0,68302,59716,24091,53698.0,15.574930678825426,10289.0,983.0,5932.0,29596.0,20256.0,5056.0,563.0,0.0
Hancock County, Tennessee,6706.0,6541.0,40.0,2.0,26.0,0.0,44.2,2689.0,2763.0,26528.0,15464.0,266.0,367.0,77400.0,754.0,2129,528,161,1816.0,27.08022666269013,422.0,34.0,197.0,1772.0,2.0,0.0,0.0,0.0
Hardeman County, Tennessee,26560.0,14939.0,11006.0,398.0,211.0,0.0,40.3,10254.0,11562.0,30260.0,14954.0,360.0,594.0,84300.0,909.0,8575,1734,713,5985.0,22.533885542168676,1154.0,72.0,668.0,2304.0,3562.0,144.0,0.0,0.0
Sunflower County, Mississippi,28314.0,7202.0,20681.0,411.0,54.0,0.0,33.7,10634.0,11581.0,27941.0,13936.0,347.0,534.0,70600.0,874.0,5384,2670,915,8597.0,30.36307127216218,1802.0,205.0,1241.0,801.0,7578.0,171.0,28.0,0.0
Tallahatchie County, Mississippi,15124.0,6570.0,7214.0,2098.0,205.0,20.0,35.1,4552.0,7704.0,31860.0,13460.0,287.0,488.0,66700.0,797.0,3654,1639,295,3184.0,21.05263157894737,642.0,42.0,427.0,683.0,2492.0,21.0,0.0,0.0
Tate County, Mississippi,28557.0,19098.0,8760.0,681.0,119.0,0.0,36.8,13120.0,9059.0,42902.0,21795.0,492.0,703.0,114900.0,1225.0,5486,4076,951,4603.0,16.118639913156144,973.0,72.0,561.0,1897.0,2388.0,279.0,0.0,0.0
Tippah County, Mississippi,22069.0,17776.0,3319.0,1051.0,143.0,0.0,38.3,9625.0,7504.0,35024.0,18954.0,368.0,567.0,77700.0,799.0,5365,1875,714,5416.0,24.54121165435679,1220.0,92.0,581.0,3806.0,1357.0,369.0,48.0,0.0
Tishomingo County, Mississippi,19532.0,18426.0,482.0,520.0,67.0,0.0,42.9,8472.0,7259.0,34499.0,18350.0,348.0,521.0,74500.0,811.0,5472,2193,566,3190.0,16.33217284456277,713.0,54.0,378.0,2913.0,159.0,133.0,21.0,0.0
Tunica County, Mississippi,10583.0,2322.0,7953.0,139.0,86.0,0.0,32.4,4729.0,2954.0,31406.0,15298.0,519.0,679.0,77600.0,873.0,1954,1412,253,3072.0,29.027685911367286,642.0,10.0,522.0,433.0,2494.0,137.0,52.0,0.0
Union County, Mississippi,27536.0,22695.0,3813.0,1247.0,195.0,30.0,37.5,12441.0,8854.0,35389.0,19116.0,446.0,678.0,84200.0,940.0,6310,3086,1020,6501.0,23.609093550261477,1421.0,92.0,633.0,4804.0,1211.0,895.0,0.0,0.0
Walthall County, Mississippi,15126.0,8053.0,6814.0,251.0,51.0,0.0,38.7,6336.0,5407.0,34934.0,17684.0,318.0,444.0,87500.0,1034.0,4065,1624,458,3628.0,23.985191061747983,689.0,93.0,385.0,1180.0,2437.0,142.0,11.0,0.0
Warren County, Mississippi,48291.0,24164.0,23022.0,963.0,450.0,0.0,37.9,21949.0,15371.0,40941.0,22368.0,506.0,672.0,103300.0,1137.0,9743,7767,3168,11062.0,22.906959889006234,2191.0,283.0,1491.0,2514.0,8293.0,216.0,17.0,0.0
Washington County, Mississippi,50038.0,13459.0,35563.0,611.0,272.0,0.0,35.8,22098.0,15951.0,28936.0,16738.0,404.0,617.0,74000.0,993.0,9549,5996,1952,18520.0,37.01187097805668,3882.0,493.0,2677.0,2574.0,15706.0,159.0,10.0,0.0
Wayne County, Mississippi,20611.0,12225.0,8044.0,276.0,43.0,0.0,37.2,8716.0,7250.0,29254.0,19040.0,305.0,497.0,69400.0,893.0,5502,1649,495,5981.0,29.018485274853234,1434.0,139.0,725.0,2097.0,3804.0,90.0,0.0,0.0
Webster County, Mississippi,10077.0,7935.0,1935.0,121.0,16.0,0.0,41.1,4153.0,3713.0,33769.0,20392.0,307.0,499.0,71400.0,940.0,2295,1338,484,2252.0,22.34792100823658,635.0,51.0,348.0,1248.0,935.0,4.0,0.0,0.0
Wilkinson County, Mississippi,9481.0,2735.0,6746.0,9.0,0.0,0.0,35.9,3653.0,3939.0,32044.0,16458.0,274.0,431.0,55100.0,841.0,2428,985,321,2405.0,25.366522518721652,513.0,42.0,348.0,313.0,2092.0,0.0,0.0,0.0
Winston County, Mississippi,18882.0,9737.0,8943.0,204.0,74.0,0.0,40.3,8142.0,6657.0,33969.0,19172.0,363.0,577.0,75900.0,914.0,4421,2748,591,5568.0,29.488401652367333,1388.0,159.0,1020.0,1644.0,3917.0,40.0,0.0,0.0
Yalobusha County, Mississippi,12433.0,7423.0,4890.0,184.0,7.0,0.0,40.7,5185.0,4627.0,33900.0,18727.0,240.0,396.0,70400.0,894.0,3299,1041,562,2722.0,21.893348347140673,590.0,12.0,398.0,1230.0,1467.0,62.0,0.0,0.0
Yazoo County, Mississippi,28076.0,10859.0,16033.0,1429.0,66.0,0.0,36.0,10509.0,11509.0,27489.0,14269.0,382.0,604.0,65500.0,944.0,7396,2610,782,8859.0,31.55364011967517,1825.0,296.0,1276.0,1732.0,7053.0,13.0,0.0,0.0
Adair County, Missouri,25642.0,24099.0,538.0,615.0,559.0,42.0,28.8,11796.0,9630.0,34976.0,19076.0,437.0,573.0,102700.0,948.0,4843,2806,1932,5902.0,23.016925356836442,545.0,78.0,186.0,5255.0,119.0,272.0,276.0,0.0
Andrew County, Missouri,17373.0,16800.0,217.0,352.0,45.0,0.0,42.0,9145.0,4715.0,53986.0,26086.0,498.0,703.0,125300.0,1176.0,4916,2110,1079,1590.0,9.15213261958211,368.0,53.0,86.0,1552.0,15.0,37.0,0.0,0.0
Atchison County, Missouri,5520.0,5412.0,30.0,64.0,9.0,0.0,46.6,2807.0,1747.0,44216.0,25538.0,341.0,553.0,79900.0,928.0,1741,850,248,632.0,11.44927536231884,123.0,25.0,48.0,620.0,1.0,6.0,5.0,0.0
Audrain County, Missouri,25637.0,23055.0,1510.0,684.0,73.0,0.0,39.2,11732.0,8678.0,43139.0,19797.0,387.0,616.0,91700.0,1005.0,8261,2540,700,4160.0,16.226547567968172,754.0,105.0,371.0,3510.0,238.0,169.0,18.0,0.0
Barry County, Missouri,35681.0,32984.0,23.0,2934.0,461.0,20.0,43.0,16316.0,11984.0,38789.0,19680.0,409.0,579.0,108800.0,933.0,10271,3904,995,7021.0,19.67713909363527,1252.0,132.0,462.0,5952.0,1.0,1180.0,276.0,0.0
Barton County, Missouri,12286.0,11604.0,27.0,271.0,125.0,0.0,40.8,5397.0,4161.0,38792.0,20275.0,353.0,503.0,87000.0,941.0,3483,1438,383,2702.0,21.992511802051116,647.0,35.0,190.0,2325.0,2.0,188.0,59.0,0.0
