County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Mecosta County, Michigan,43181.0,40256.0,1098.0,924.0,309.0,21.0,36.4,19963.0,16106.0,43470.0,21978.0,528.0,647.0,114700.0,1062.0,9854,6256,2245,9015.0,20.877237673976982,1256.0,212.0,548.0,8099.0,396.0,260.0,87.0,0.0
Marquette County, Michigan,67145.0,62655.0,1103.0,964.0,584.0,32.0,39.1,31860.0,24529.0,48491.0,25550.0,555.0,669.0,142900.0,1122.0,14076,13411,4449,10262.0,15.28334202099933,1405.0,247.0,604.0,9316.0,108.0,285.0,52.0,6.0
Newaygo County, Michigan,47899.0,44583.0,628.0,2762.0,164.0,0.0,42.6,20873.0,17372.0,45645.0,22735.0,519.0,670.0,104500.0,1043.0,13907,6052,1634,8405.0,17.54733919288503,1735.0,135.0,788.0,7263.0,171.0,997.0,20.0,0.0
Osceola County, Michigan,23221.0,22376.0,228.0,399.0,75.0,0.0,43.5,9661.0,8885.0,41099.0,21090.0,467.0,587.0,91400.0,965.0,7379,2688,696,4749.0,20.451315619482365,890.0,114.0,401.0,4467.0,78.0,121.0,14.0,0.0
Otsego County, Michigan,24247.0,23261.0,106.0,396.0,119.0,0.0,44.9,11656.0,8050.0,50823.0,26012.0,592.0,756.0,124100.0,1045.0,6260,4111,1274,3549.0,14.63686229224234,641.0,73.0,270.0,3324.0,19.0,172.0,0.0,0.0
Calhoun County, Michigan,134327.0,110351.0,14476.0,6709.0,2837.0,49.0,39.9,62994.0,43799.0,46213.0,24859.0,578.0,714.0,102600.0,1085.0,33505,20795,6364,22630.0,16.846948119142095,4451.0,506.0,2664.0,15133.0,5238.0,2078.0,472.0,8.0
Cheboygan County, Michigan,25475.0,23731.0,196.0,340.0,104.0,0.0,50.1,11787.0,9854.0,42876.0,24956.0,494.0,655.0,116900.0,1010.0,7716,3962,1361,4217.0,16.553483807654562,882.0,56.0,323.0,3746.0,49.0,31.0,40.0,0.0
Luce County, Michigan,6406.0,5098.0,440.0,204.0,14.0,3.0,44.2,2339.0,3143.0,41221.0,19442.0,480.0,632.0,83200.0,907.0,2013,840,230,1041.0,16.250390259132065,172.0,18.0,61.0,927.0,15.0,55.0,0.0,0.0
Kent County, Michigan,636376.0,511125.0,61686.0,65434.0,18154.0,144.0,35.0,340186.0,155930.0,57302.0,29433.0,715.0,828.0,153500.0,1227.0,107263,131562,49731,83789.0,13.166587049165901,13824.0,1559.0,7799.0,51741.0,17085.0,18806.0,2471.0,56.0
Macomb County, Michigan,864019.0,709260.0,95399.0,21575.0,31889.0,372.0,41.0,444042.0,256361.0,58175.0,29740.0,761.0,916.0,146700.0,1317.0,189553,159965,50309,101096.0,11.70066861955582,20748.0,2209.0,10618.0,70046.0,21782.0,2661.0,4408.0,33.0
Saginaw County, Michigan,193803.0,145477.0,35902.0,16052.0,2357.0,12.0,40.8,89669.0,67166.0,45034.0,25348.0,559.0,731.0,94900.0,1078.0,45817,31067,9625,33103.0,17.080746944061755,6202.0,796.0,4005.0,16627.0,13140.0,3984.0,299.0,0.0
Shiawassee County, Michigan,68617.0,66409.0,269.0,1956.0,309.0,20.0,42.0,33170.0,22499.0,50967.0,25218.0,547.0,705.0,111000.0,1092.0,17990,10509,2708,8857.0,12.90787997143565,1862.0,238.0,913.0,8298.0,76.0,481.0,12.0,8.0
Baraga County, Michigan,8580.0,6307.0,1374.0,128.0,42.0,3.0,43.4,2643.0,4573.0,42757.0,18975.0,421.0,567.0,93100.0,978.0,2735,1075,353,957.0,11.153846153846153,179.0,18.0,83.0,749.0,6.0,23.0,2.0,0.0
Bay County, Michigan,105350.0,99587.0,1753.0,5428.0,597.0,0.0,42.9,49944.0,35993.0,45983.0,25462.0,527.0,637.0,96800.0,1036.0,26812,18169,4521,16960.0,16.098718557190317,3339.0,417.0,1902.0,15207.0,671.0,1493.0,100.0,0.0
Charlevoix County, Michigan,26160.0,24873.0,101.0,469.0,113.0,17.0,47.7,12735.0,8867.0,51567.0,31730.0,581.0,702.0,158800.0,1208.0,5908,5248,2446,2990.0,11.429663608562691,575.0,58.0,238.0,2756.0,22.0,48.0,0.0,0.0
Eaton County, Michigan,108586.0,94216.0,7243.0,5638.0,2280.0,47.0,40.9,55976.0,32223.0,59244.0,30064.0,691.0,823.0,142300.0,1272.0,22002,20763,6949,11655.0,10.73342788204741,2139.0,214.0,1175.0,9053.0,1161.0,800.0,302.0,0.0
Delta County, Michigan,36395.0,34166.0,96.0,435.0,132.0,16.0,46.9,16967.0,12961.0,44639.0,25582.0,450.0,558.0,105900.0,1015.0,9152,7293,1722,5156.0,14.166781151257041,1026.0,120.0,417.0,4551.0,32.0,99.0,33.0,0.0
Gogebic County, Michigan,15577.0,14075.0,671.0,195.0,43.0,11.0,48.7,6396.0,7101.0,36689.0,22297.0,424.0,512.0,70100.0,867.0,4662,2635,739,2866.0,18.398921486807474,529.0,42.0,300.0,2658.0,35.0,10.0,8.0,0.0
Emmet County, Michigan,32978.0,30480.0,188.0,515.0,207.0,19.0,45.0,17288.0,9916.0,51475.0,31356.0,654.0,779.0,171100.0,1221.0,6000,7257,2980,3454.0,10.4736490993996,654.0,135.0,280.0,3023.0,13.0,75.0,43.0,9.0
Chippewa County, Michigan,38023.0,27057.0,2493.0,672.0,372.0,30.0,39.7,16665.0,15199.0,44030.0,21958.0,488.0,628.0,111100.0,1013.0,9789,5578,1816,5786.0,15.217105436183363,996.0,145.0,480.0,3728.0,172.0,134.0,39.0,6.0
Monroe County, Michigan,149619.0,141412.0,3442.0,5162.0,946.0,10.0,42.2,73622.0,47402.0,59479.0,29245.0,654.0,790.0,149500.0,1278.0,38339,24597,6422,16555.0,11.064771185477781,3121.0,426.0,1579.0,14573.0,1003.0,980.0,48.0,7.0
Allegan County, Michigan,114145.0,107713.0,1593.0,8225.0,634.0,22.0,39.7,56037.0,33225.0,58487.0,27172.0,643.0,775.0,150600.0,1229.0,29848,18212,5622,12169.0,10.661001357921942,2491.0,256.0,1073.0,11277.0,330.0,1675.0,64.0,22.0
Oakland County, Michigan,1241860.0,939218.0,170390.0,47941.0,84806.0,237.0,41.0,665477.0,339638.0,73369.0,40941.0,858.0,1003.0,209800.0,1605.0,173713,292657,171886,111071.0,8.94392282543926,20527.0,2228.0,10895.0,70709.0,26934.0,8338.0,4705.0,35.0
Hillsdale County, Michigan,45909.0,44512.0,346.0,1008.0,170.0,0.0,42.0,20613.0,16327.0,46160.0,23831.0,534.0,702.0,105600.0,1035.0,12425,6018,1919,7510.0,16.35844823455096,1400.0,202.0,502.0,7219.0,83.0,289.0,1.0,0.0
Alger County, Michigan,9254.0,7882.0,665.0,131.0,10.0,0.0,49.3,3396.0,4587.0,42647.0,21771.0,467.0,611.0,119000.0,1043.0,3202,1450,398,1070.0,11.56256753836179,184.0,28.0,37.0,917.0,11.0,13.0,0.0,0.0
Muskegon County, Michigan,172707.0,139308.0,23426.0,9412.0,909.0,21.0,39.1,80441.0,56126.0,46077.0,22829.0,566.0,717.0,105300.0,1037.0,41937,28099,6729,30727.0,17.791403938462253,5937.0,493.0,3728.0,19194.0,8455.0,2731.0,117.0,0.0
Oceana County, Michigan,26317.0,24923.0,327.0,3821.0,62.0,4.0,42.7,11598.0,9293.0,44382.0,22185.0,497.0,674.0,106300.0,1003.0,6520,3683,1167,4550.0,17.28920469658396,887.0,187.0,349.0,4041.0,242.0,1156.0,0.0,0.0
Leelanau County, Michigan,21564.0,20030.0,104.0,911.0,157.0,5.0,53.3,10392.0,8011.0,62646.0,37061.0,694.0,899.0,248900.0,1377.0,3860,5583,2785,1650.0,7.6516416249304395,218.0,18.0,82.0,1319.0,55.0,181.0,6.0,0.0
Lapeer County, Michigan,88205.0,84327.0,1110.0,4035.0,435.0,21.0,43.6,41670.0,29874.0,56186.0,26650.0,632.0,805.0,151400.0,1246.0,23190,13727,4032,8427.0,9.553880165523497,1685.0,273.0,738.0,7838.0,141.0,500.0,0.0,0.0
Clare County, Michigan,30597.0,29496.0,168.0,572.0,105.0,0.0,46.9,12407.0,12842.0,35913.0,21198.0,460.0,597.0,85000.0,911.0,8976,3504,999,7108.0,23.23103572245645,1398.0,168.0,621.0,6884.0,15.0,230.0,0.0,0.0
Sanilac County, Michigan,41535.0,40179.0,249.0,1518.0,162.0,6.0,44.8,19122.0,14441.0,44417.0,23924.0,495.0,643.0,101300.0,1000.0,12713,5294,1551,6165.0,14.842903575297942,1143.0,96.0,512.0,5888.0,76.0,275.0,28.0,0.0
Keweenaw County, Michigan,2136.0,2093.0,35.0,14.0,2.0,0.0,55.1,906.0,906.0,41118.0,28700.0,346.0,519.0,95800.0,955.0,605,484,164,307.0,14.372659176029963,63.0,12.0,38.0,283.0,17.0,0.0,2.0,0.0
Isabella County, Michigan,70572.0,62422.0,1816.0,2684.0,1172.0,0.0,27.4,37000.0,22721.0,42771.0,22009.0,621.0,723.0,128400.0,1155.0,11896,9609,4718,17493.0,24.787451113756163,1696.0,161.0,946.0,15537.0,537.0,758.0,430.0,0.0
Ontonagon County, Michigan,6072.0,5818.0,19.0,82.0,8.0,4.0,57.1,2249.0,3183.0,36073.0,22958.0,364.0,447.0,69500.0,883.0,2121,1180,255,930.0,15.316205533596838,158.0,19.0,50.0,883.0,7.0,12.0,8.0,4.0
Ottawa County, Michigan,280243.0,252213.0,4019.0,26437.0,7632.0,26.0,34.9,149999.0,69346.0,63962.0,29121.0,735.0,854.0,168000.0,1264.0,50629,53895,18372,25806.0,9.208436963635132,4065.0,589.0,2078.0,21710.0,1030.0,4395.0,890.0,18.0
Tuscola County, Michigan,53569.0,51718.0,641.0,1740.0,178.0,0.0,44.1,24845.0,18867.0,45495.0,23573.0,519.0,670.0,98800.0,1049.0,16123,7369,1697,8307.0,15.50710298866882,1569.0,228.0,550.0,7868.0,232.0,367.0,2.0,0.0
Alcona County, Michigan,10413.0,10119.0,33.0,147.0,44.0,3.0,57.9,3707.0,5539.0,39424.0,24463.0,429.0,601.0,96000.0,900.0,3437,1593,444,1526.0,14.654758474983193,325.0,43.0,83.0,1447.0,18.0,46.0,5.0,3.0
Alpena County, Michigan,28730.0,27816.0,170.0,372.0,143.0,27.0,47.6,13559.0,10394.0,40954.0,24030.0,473.0,568.0,94000.0,925.0,7303,5148,1304,4206.0,14.639749390880613,783.0,76.0,420.0,3988.0,83.0,74.0,15.0,16.0
Ionia County, Michigan,64147.0,58653.0,3187.0,3000.0,248.0,0.0,38.7,29851.0,21231.0,51980.0,22715.0,556.0,731.0,117000.0,1140.0,17315,9179,2004,7905.0,12.3232575178886,1492.0,135.0,745.0,7420.0,89.0,508.0,79.0,0.0
Kalkaska County, Michigan,17358.0,16690.0,122.0,313.0,73.0,0.0,44.6,7636.0,6494.0,43431.0,22822.0,521.0,674.0,105300.0,948.0,5337,2147,592,3174.0,18.285516764604218,654.0,64.0,222.0,3052.0,48.0,35.0,0.0,0.0
Midland County, Michigan,83489.0,78044.0,1220.0,2157.0,1862.0,77.0,41.5,40810.0,26639.0,57117.0,33013.0,638.0,744.0,133000.0,1203.0,17036,17665,7760,9300.0,11.139191989363868,1708.0,315.0,800.0,8469.0,387.0,424.0,64.0,5.0
Wilkin County, Minnesota,6398.0,6030.0,35.0,45.0,0.0,0.0,44.3,3331.0,1782.0,52917.0,28575.0,422.0,496.0,114400.0,1124.0,1347,1735,175,614.0,9.596748984057518,119.0,10.0,86.0,561.0,0.0,0.0,0.0,0.0
Red Lake County, Minnesota,4017.0,3821.0,17.0,140.0,18.0,0.0,42.2,2106.0,1039.0,52500.0,26988.0,432.0,495.0,107300.0,1091.0,1136,757,112,377.0,9.385113268608414,73.0,1.0,49.0,354.0,0.0,34.0,0.0,0.0
Aitkin County, Minnesota,15841.0,15062.0,79.0,202.0,62.0,2.0,54.5,6690.0,6863.0,45860.0,26883.0,527.0,638.0,169300.0,1203.0,4841,2824,613,1895.0,11.962628621930433,416.0,90.0,125.0,1702.0,16.0,28.0,1.0,2.0
Clay County, Minnesota,62040.0,56814.0,1595.0,2688.0,697.0,9.0,32.6,34518.0,14338.0,61409.0,28122.0,663.0,771.0,173100.0,1382.0,9920,13959,3495,7236.0,11.663442940038685,1061.0,18.0,598.0,5772.0,622.0,543.0,247.0,0.0
Faribault County, Minnesota,13966.0,13585.0,31.0,898.0,36.0,0.0,46.8,7301.0,3964.0,50847.0,29116.0,412.0,585.0,86500.0,915.0,4022,2554,419,1556.0,11.14134326220822,326.0,38.0,185.0,1501.0,0.0,324.0,9.0,0.0
Murray County, Minnesota,8394.0,8134.0,53.0,301.0,94.0,0.0,48.1,4381.0,2430.0,54211.0,30553.0,396.0,601.0,107700.0,1045.0,2268,1491,322,678.0,8.077197998570407,121.0,14.0,57.0,620.0,25.0,43.0,3.0,0.0
Fillmore County, Minnesota,20825.0,20434.0,101.0,298.0,101.0,3.0,42.5,10983.0,5335.0,57093.0,28441.0,482.0,606.0,148300.0,1229.0,4932,3872,870,2309.0,11.087635054021609,420.0,33.0,165.0,2190.0,28.0,154.0,10.0,3.0
Kandiyohi County, Minnesota,42577.0,37521.0,1846.0,5061.0,347.0,0.0,39.5,22542.0,10849.0,56604.0,29375.0,608.0,709.0,167000.0,1275.0,8086,8709,2099,4732.0,11.113981727223619,914.0,154.0,513.0,3034.0,1164.0,922.0,45.0,0.0
Lake County, Minnesota,10578.0,10242.0,110.0,153.0,4.0,4.0,50.3,4993.0,3886.0,56078.0,32319.0,593.0,644.0,165800.0,1180.0,2541,2528,840,960.0,9.075439591605218,156.0,31.0,76.0,869.0,51.0,3.0,0.0,0.0
Polk County, Minnesota,31564.0,29261.0,566.0,1956.0,261.0,19.0,38.7,16489.0,8370.0,55393.0,28260.0,557.0,689.0,152600.0,1245.0,6781,6127,1559,3763.0,11.921809656570776,507.0,139.0,164.0,3217.0,172.0,409.0,4.0,2.0
Rock County, Minnesota,9433.0,9084.0,95.0,266.0,94.0,0.0,40.9,4888.0,2508.0,56753.0,29000.0,466.0,631.0,133600.0,1117.0,2264,1861,391,1011.0,10.71769320470688,218.0,2.0,101.0,876.0,19.0,36.0,41.0,0.0
Roseau County, Minnesota,15537.0,14457.0,135.0,181.0,415.0,3.0,41.4,8547.0,3665.0,56273.0,27935.0,513.0,650.0,118500.0,1203.0,3713,2677,483,1411.0,9.081547274248567,294.0,86.0,130.0,1116.0,82.0,40.0,107.0,0.0
Sibley County, Minnesota,14888.0,14424.0,92.0,1276.0,97.0,4.0,41.6,8158.0,3534.0,60848.0,29884.0,524.0,679.0,142800.0,1250.0,4106,2537,425,1259.0,8.456475013433637,231.0,41.0,100.0,1145.0,24.0,252.0,66.0,2.0
Traverse County, Minnesota,3357.0,3111.0,21.0,83.0,11.0,0.0,48.6,1694.0,1051.0,48889.0,30234.0,490.0,607.0,79800.0,930.0,912,688,107,355.0,10.574918081620494,88.0,9.0,39.0,286.0,15.0,45.0,0.0,0.0
Watonwan County, Minnesota,10936.0,9556.0,65.0,2553.0,106.0,0.0,39.9,5782.0,2897.0,50044.0,26884.0,496.0,616.0,94500.0,921.0,3237,1599,258,1321.0,12.079370885149963,254.0,17.0,136.0,985.0,57.0,513.0,0.0,0.0
Becker County, Minnesota,33552.0,29436.0,175.0,635.0,186.0,9.0,41.8,16751.0,9511.0,55884.0,28525.0,593.0,700.0,182100.0,1313.0,7464,7024,1632,4191.0,12.491058655221746,803.0,72.0,517.0,2971.0,45.0,179.0,41.0,0.0
Hennepin County, Minnesota,1224763.0,894712.0,155667.0,84059.0,85759.0,457.0,36.3,707982.0,273274.0,71154.0,41794.0,947.0,1031.0,245400.0,1732.0,158342,332494,148014,138478.0,11.306513994952493,20229.0,2189.0,11602.0,61307.0,49936.0,16306.0,9264.0,155.0
Big Stone County, Minnesota,5039.0,5003.0,15.0,71.0,0.0,0.0,49.0,2456.0,1658.0,48299.0,29035.0,444.0,498.0,97000.0,993.0,1563,833,152,574.0,11.391149037507441,113.0,12.0,43.0,574.0,0.0,6.0,0.0,0.0
Brown County, Minnesota,25243.0,24233.0,71.0,1030.0,177.0,24.0,42.5,13910.0,6518.0,55764.0,29696.0,492.0,592.0,135300.0,1116.0,6609,4510,904,1944.0,7.70114487184566,502.0,62.0,339.0,1576.0,35.0,405.0,0.0,0.0
Chippewa County, Minnesota,12040.0,11153.0,74.0,759.0,87.0,124.0,43.0,6403.0,3164.0,57601.0,29354.0,449.0,594.0,104500.0,1019.0,3013,2173,350,1307.0,10.855481727574752,277.0,26.0,147.0,1095.0,36.0,145.0,7.0,41.0
Cass County, Minnesota,28810.0,24385.0,116.0,570.0,178.0,13.0,48.7,13025.0,10272.0,50162.0,28004.0,508.0,692.0,178700.0,1218.0,7216,5421,1372,4339.0,15.060742797639708,980.0,129.0,578.0,2531.0,48.0,113.0,34.0,0.0
Clearwater County, Minnesota,8824.0,7617.0,38.0,177.0,39.0,12.0,42.7,3955.0,2952.0,45638.0,24515.0,438.0,612.0,122800.0,1140.0,2270,1342,243,1549.0,17.554397098821397,270.0,42.0,111.0,1117.0,10.0,14.0,0.0,0.0
Goodhue County, Minnesota,46138.0,43621.0,477.0,1479.0,252.0,0.0,42.9,25024.0,11968.0,62431.0,33477.0,684.0,779.0,191400.0,1479.0,10642,9610,2454,4870.0,10.555290649789761,916.0,65.0,593.0,4019.0,201.0,170.0,18.0,0.0
Hubbard County, Minnesota,20743.0,19493.0,198.0,413.0,131.0,0.0,48.6,9985.0,6887.0,52941.0,28073.0,498.0,648.0,182700.0,1227.0,4856,4463,1305,2216.0,10.683122017065998,385.0,43.0,192.0,1876.0,63.0,87.0,14.0,0.0
Isanti County, Minnesota,38584.0,36870.0,233.0,710.0,394.0,9.0,39.5,20927.0,9177.0,67565.0,30145.0,803.0,914.0,172900.0,1420.0,9538,6124,1360,2710.0,7.023636740617873,447.0,87.0,142.0,2539.0,87.0,53.0,16.0,0.0
Jackson County, Minnesota,10104.0,9619.0,12.0,343.0,257.0,2.0,44.0,5492.0,2602.0,55122.0,31010.0,457.0,629.0,114100.0,1032.0,2510,2008,367,765.0,7.57125890736342,153.0,12.0,53.0,671.0,1.0,86.0,55.0,0.0
Martin County, Minnesota,20084.0,19492.0,64.0,829.0,185.0,5.0,45.2,10567.0,5619.0,53627.0,30806.0,503.0,593.0,112400.0,1068.0,5560,3833,714,2234.0,11.123282214698268,434.0,101.0,234.0,2148.0,14.0,159.0,21.0,0.0
Mower County, Minnesota,39386.0,35570.0,1351.0,4334.0,964.0,0.0,39.3,20164.0,10643.0,53700.0,28613.0,549.0,704.0,114700.0,1109.0,8846,6985,1777,5050.0,12.821814858071395,809.0,136.0,422.0,4370.0,378.0,1687.0,62.0,0.0
Nobles County, Minnesota,21854.0,17069.0,948.0,5863.0,1372.0,8.0,36.0,11312.0,5307.0,53267.0,24935.0,541.0,690.0,118300.0,1123.0,5159,2784,623,3379.0,15.461700375217351,694.0,106.0,397.0,1957.0,279.0,1582.0,364.0,2.0
Pine County, Minnesota,29057.0,26555.0,623.0,814.0,151.0,27.0,44.5,13387.0,10537.0,47285.0,24044.0,586.0,713.0,151600.0,1249.0,8792,3879,901,3720.0,12.802422824104347,588.0,105.0,211.0,3398.0,6.0,256.0,14.0,0.0
Olmsted County, Minnesota,151685.0,128436.0,8584.0,7242.0,8812.0,20.0,37.1,84473.0,33586.0,72337.0,37956.0,785.0,884.0,188300.0,1444.0,22077,36750,19105,13530.0,8.919800903187527,2282.0,151.0,1490.0,9006.0,3433.0,1393.0,470.0,0.0
Cottonwood County, Minnesota,11437.0,10304.0,73.0,814.0,325.0,29.0,43.3,5651.0,3329.0,50524.0,27206.0,425.0,616.0,89400.0,950.0,2918,1949,401,1744.0,15.24875404389263,394.0,42.0,87.0,1202.0,24.0,458.0,135.0,4.0
Scott County, Minnesota,141463.0,119466.0,4921.0,6951.0,8490.0,130.0,36.0,80523.0,25293.0,93151.0,38322.0,999.0,1130.0,272000.0,1866.0,21648,36626,9845,7872.0,5.5647059655174855,1501.0,125.0,660.0,5226.0,758.0,1234.0,562.0,2.0
Dodge County, Minnesota,20485.0,19706.0,61.0,1005.0,155.0,2.0,38.0,11480.0,4062.0,71078.0,31417.0,551.0,639.0,167900.0,1450.0,4545,4227,863,1160.0,5.662680009763242,207.0,28.0,82.0,1006.0,15.0,183.0,10.0,0.0
Wabasha County, Minnesota,21490.0,20905.0,87.0,613.0,81.0,0.0,45.0,11763.0,5570.0,61973.0,32307.0,545.0,694.0,167300.0,1341.0,5555,3984,1048,1293.0,6.01675197766403,235.0,35.0,78.0,1207.0,31.0,27.0,9.0,0.0
Pipestone County, Minnesota,9229.0,8545.0,124.0,541.0,87.0,0.0,42.4,4516.0,2655.0,48909.0,28706.0,436.0,594.0,91200.0,998.0,2214,1637,300,1069.0,11.583053418571893,218.0,7.0,163.0,857.0,88.0,150.0,0.0,0.0
Crow Wing County, Minnesota,63505.0,60984.0,405.0,918.0,281.0,0.0,44.1,31307.0,19783.0,53121.0,30013.0,655.0,781.0,188100.0,1249.0,13960,13091,3932,6043.0,9.515786158570192,1174.0,87.0,629.0,5551.0,110.0,33.0,21.0,0.0
Norman County, Minnesota,6589.0,6136.0,58.0,328.0,38.0,0.0,44.3,3253.0,1983.0,53034.0,27099.0,418.0,555.0,88500.0,1045.0,1851,1195,163,770.0,11.686143572621035,142.0,11.0,68.0,714.0,8.0,73.0,0.0,0.0
Wright County, Minnesota,131130.0,124169.0,1855.0,3632.0,1520.0,9.0,36.2,73158.0,24561.0,77953.0,32506.0,822.0,924.0,211500.0,1536.0,24431,28142,5985,6551.0,4.995805689010905,1124.0,61.0,554.0,6243.0,87.0,414.0,0.0,3.0
Nicollet County, Minnesota,33477.0,31090.0,1014.0,1431.0,550.0,0.0,36.3,19313.0,7552.0,62593.0,29722.0,741.0,829.0,178000.0,1356.0,6033,7611,2352,3514.0,10.496758968844281,576.0,79.0,305.0,2710.0,545.0,244.0,55.0,0.0
Douglas County, Minnesota,36891.0,35839.0,245.0,570.0,37.0,0.0,44.3,19725.0,10175.0,58667.0,33336.0,639.0,737.0,197200.0,1334.0,7880,9696,1938,3063.0,8.302838090591202,447.0,37.0,166.0,2863.0,47.0,143.0,7.0,0.0
Grant County, Minnesota,5923.0,5772.0,14.0,125.0,5.0,0.0,45.3,2996.0,1744.0,53727.0,30359.0,428.0,580.0,104900.0,1118.0,1456,1278,190,623.0,10.518318419719737,122.0,12.0,44.0,612.0,9.0,45.0,0.0,0.0
Kittson County, Minnesota,4384.0,4290.0,35.0,91.0,16.0,0.0,47.9,2248.0,1288.0,52304.0,30525.0,416.0,554.0,71800.0,1058.0,1139,816,186,473.0,10.789233576642335,66.0,2.0,35.0,447.0,12.0,0.0,11.0,0.0
Le Sueur County, Minnesota,27810.0,26720.0,244.0,1597.0,120.0,3.0,41.4,15277.0,6594.0,65500.0,31135.0,640.0,779.0,190700.0,1438.0,6623,5506,1061,2433.0,8.748651564185545,413.0,51.0,201.0,2174.0,179.0,655.0,0.0,0.0
Mahnomen County, Minnesota,5500.0,2562.0,17.0,211.0,25.0,19.0,35.7,2415.0,1524.0,42439.0,20720.0,422.0,567.0,97300.0,1056.0,1213,696,121,1220.0,22.181818181818183,206.0,43.0,115.0,299.0,12.0,88.0,5.0,0.0
Chisago County, Minnesota,54297.0,51825.0,736.0,1092.0,518.0,11.0,40.9,29503.0,13649.0,76747.0,32105.0,727.0,844.0,206400.0,1596.0,12703,10701,2231,2871.0,5.287584949444721,369.0,30.0,207.0,2598.0,85.0,84.0,72.0,9.0
Redwood County, Minnesota,15430.0,13700.0,119.0,480.0,457.0,0.0,43.5,7770.0,4425.0,51871.0,27543.0,464.0,617.0,97400.0,998.0,4228,2576,432,1778.0,11.52300712896954,324.0,85.0,128.0,1245.0,5.0,147.0,223.0,0.0
Yellow Medicine County, Minnesota,9930.0,9187.0,51.0,431.0,60.0,0.0,42.6,5156.0,2760.0,54645.0,28182.0,451.0,603.0,99100.0,1042.0,2554,1799,273,1215.0,12.235649546827794,263.0,22.0,143.0,928.0,36.0,151.0,42.0,0.0
Todd County, Minnesota,24423.0,23300.0,99.0,1347.0,104.0,0.0,43.7,11712.0,7519.0,49213.0,24988.0,513.0,630.0,141000.0,1148.0,6311,4109,600,3126.0,12.799410391843754,551.0,91.0,136.0,2950.0,28.0,241.0,8.0,0.0
Beltrami County, Minnesota,45847.0,33693.0,446.0,1018.0,375.0,43.0,33.4,22928.0,12397.0,45923.0,23748.0,585.0,689.0,153100.0,1207.0,8062,8203,2730,8203.0,17.892119440748576,1440.0,246.0,795.0,4124.0,160.0,422.0,72.0,0.0
Blue Earth County, Minnesota,65767.0,60187.0,2199.0,2131.0,1402.0,12.0,30.6,38840.0,15359.0,53752.0,28283.0,707.0,815.0,170800.0,1310.0,10701,12738,4160,11321.0,17.21380023415999,1111.0,172.0,733.0,9217.0,1017.0,599.0,424.0,0.0
Houston County, Minnesota,18709.0,18166.0,136.0,183.0,94.0,2.0,45.4,10422.0,4731.0,56837.0,30150.0,515.0,677.0,164200.0,1235.0,4517,4277,893,1631.0,8.717729435031268,379.0,106.0,154.0,1510.0,55.0,117.0,0.0,0.0
Lac qui Parle County, Minnesota,6840.0,6616.0,79.0,144.0,30.0,0.0,50.0,3567.0,2105.0,50195.0,31427.0,423.0,560.0,81100.0,944.0,1920,1301,257,628.0,9.181286549707602,138.0,7.0,56.0,581.0,0.0,48.0,1.0,0.0
Lake of the Woods County, Minnesota,3841.0,3592.0,1.0,67.0,29.0,0.0,51.1,2134.0,1046.0,46943.0,24964.0,412.0,623.0,128400.0,995.0,1196,577,92,280.0,7.289768289507941,57.0,12.0,26.0,270.0,0.0,1.0,0.0,0.0
Otter Tail County, Minnesota,57790.0,55043.0,835.0,1870.0,363.0,6.0,46.6,29266.0,17460.0,55181.0,29932.0,545.0,656.0,170900.0,1217.0,12707,12756,3048,5350.0,9.257657034088943,1013.0,135.0,405.0,4654.0,512.0,184.0,2.0,5.0
Waseca County, Minnesota,18898.0,17666.0,394.0,1085.0,111.0,2.0,39.6,9837.0,5167.0,55189.0,27383.0,520.0,611.0,147800.0,1251.0,4681,3658,747,1614.0,8.540586305429146,360.0,10.0,210.0,1326.0,162.0,120.0,30.0,0.0
St. Louis County, Minnesota,200294.0,185083.0,3199.0,3124.0,2204.0,79.0,41.0,103669.0,62698.0,50936.0,29197.0,644.0,730.0,146700.0,1199.0,39486,42881,12710,29574.0,14.765295016326,4148.0,432.0,2457.0,24183.0,1565.0,567.0,594.0,8.0
Anoka County, Minnesota,344861.0,291758.0,19145.0,14597.0,14691.0,116.0,38.2,196414.0,74458.0,76796.0,34321.0,936.0,1034.0,205000.0,1536.0,68627,77312,19870,22428.0,6.503489811837233,4064.0,313.0,2390.0,14574.0,3626.0,2190.0,1126.0,17.0
Stearns County, Minnesota,155300.0,138964.0,7881.0,4951.0,3339.0,33.0,34.1,89680.0,33832.0,59564.0,29148.0,694.0,774.0,171300.0,1350.0,28596,30519,8247,19321.0,12.441081777205408,2630.0,336.0,1310.0,13892.0,3890.0,1026.0,606.0,7.0
Dakota County, Minnesota,414655.0,344459.0,23507.0,28020.0,19581.0,204.0,37.7,240876.0,82847.0,79995.0,38863.0,973.0,1063.0,238000.0,1656.0,60815,110014,35731,28284.0,6.821092233302384,5064.0,525.0,2629.0,17017.0,4665.0,5433.0,1942.0,6.0
