County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Cook County, Minnesota,5215.0,4527.0,15.0,98.0,48.0,20.0,51.8,2776.0,1744.0,51793.0,32774.0,523.0,655.0,242200.0,1451.0,998,1427,619,617.0,11.831255992329817,85.0,2.0,39.0,486.0,0.0,1.0,12.0,0.0
Cottonwood County, Minnesota,11557.0,10474.0,72.0,786.0,333.0,4.0,43.2,5671.0,3426.0,47407.0,25967.0,424.0,592.0,88800.0,923.0,2833,1950,391,1802.0,15.592281734014017,363.0,35.0,83.0,1291.0,30.0,411.0,118.0,4.0
Crow Wing County, Minnesota,63321.0,60995.0,389.0,860.0,288.0,0.0,43.8,31169.0,19667.0,50893.0,29106.0,644.0,758.0,181800.0,1237.0,13802,12996,3718,6531.0,10.314113801108636,1287.0,152.0,626.0,5930.0,90.0,136.0,23.0,0.0
Dakota County, Minnesota,411402.0,344555.0,22082.0,27048.0,19126.0,52.0,37.6,238373.0,82325.0,77321.0,37266.0,927.0,1003.0,226900.0,1634.0,59533,109355,34309,29265.0,7.113480245599195,5194.0,527.0,2594.0,17353.0,5101.0,5534.0,2021.0,5.0
Dodge County, Minnesota,20361.0,19633.0,67.0,988.0,181.0,0.0,37.8,11510.0,3841.0,68718.0,30495.0,537.0,624.0,162000.0,1411.0,4558,4191,726,1341.0,6.586120524532194,250.0,38.0,119.0,1193.0,31.0,262.0,13.0,0.0
Douglas County, Minnesota,36862.0,35891.0,212.0,532.0,79.0,0.0,44.4,19825.0,10128.0,56347.0,31640.0,621.0,723.0,189900.0,1305.0,7918,9434,1738,3141.0,8.520970104714882,438.0,32.0,151.0,2946.0,51.0,142.0,9.0,0.0
Faribault County, Minnesota,14119.0,13762.0,28.0,877.0,47.0,0.0,46.9,7291.0,4122.0,49101.0,28168.0,402.0,564.0,85400.0,883.0,4189,2483,429,1728.0,12.238827112401728,358.0,43.0,226.0,1667.0,0.0,321.0,23.0,0.0
Fillmore County, Minnesota,20877.0,20497.0,87.0,266.0,91.0,2.0,43.0,10983.0,5407.0,54358.0,27777.0,479.0,607.0,143700.0,1231.0,5000,3769,849,2476.0,11.859941562485032,454.0,47.0,178.0,2351.0,28.0,118.0,7.0,2.0
Freeborn County, Minnesota,30751.0,29129.0,406.0,2880.0,439.0,7.0,44.4,16013.0,8809.0,48827.0,27332.0,496.0,616.0,106600.0,1004.0,8070,5289,1029,3383.0,11.001268251438978,609.0,44.0,403.0,2957.0,265.0,688.0,60.0,0.0
Goodhue County, Minnesota,46450.0,44289.0,562.0,1446.0,245.0,0.0,43.3,25027.0,12244.0,60452.0,31830.0,677.0,757.0,185800.0,1478.0,10851,9462,2350,4980.0,10.721205597416576,892.0,74.0,571.0,4192.0,296.0,207.0,10.0,0.0
Grant County, Minnesota,5943.0,5792.0,2.0,113.0,7.0,0.0,45.9,3016.0,1752.0,53828.0,29446.0,413.0,533.0,100800.0,1087.0,1437,1341,193,676.0,11.374726569072859,151.0,22.0,66.0,663.0,2.0,46.0,3.0,0.0
Hennepin County, Minnesota,1209265.0,891912.0,150522.0,82312.0,83228.0,487.0,36.2,697092.0,270741.0,67989.0,39939.0,904.0,982.0,235800.0,1710.0,157311,325101,141528,141453.0,11.697436045862569,21398.0,2344.0,12642.0,64545.0,50148.0,17333.0,9271.0,134.0
Houston County, Minnesota,18791.0,18267.0,87.0,172.0,76.0,5.0,45.4,10405.0,4791.0,55550.0,29007.0,502.0,644.0,162300.0,1295.0,4596,4122,845,1910.0,10.164440423607045,417.0,111.0,193.0,1781.0,25.0,109.0,0.0,0.0
Hubbard County, Minnesota,20640.0,19464.0,136.0,384.0,125.0,4.0,48.3,9767.0,6937.0,49742.0,26417.0,485.0,624.0,177800.0,1225.0,4874,4310,1248,2363.0,11.448643410852712,411.0,36.0,187.0,2030.0,82.0,70.0,15.0,4.0
Isanti County, Minnesota,38461.0,36830.0,228.0,683.0,336.0,9.0,39.5,21003.0,9132.0,62733.0,28676.0,746.0,874.0,166900.0,1411.0,9746,6222,1354,2732.0,7.1032994461922465,456.0,69.0,199.0,2556.0,127.0,25.0,19.0,0.0
Itasca County, Minnesota,45356.0,42163.0,224.0,568.0,191.0,5.0,45.9,21398.0,15560.0,49507.0,25862.0,545.0,651.0,155400.0,1178.0,10170,8772,2335,5886.0,12.977334861980774,1200.0,101.0,662.0,5064.0,17.0,214.0,30.0,0.0
Jackson County, Minnesota,10163.0,9713.0,23.0,333.0,223.0,3.0,43.4,5593.0,2538.0,55114.0,28958.0,441.0,575.0,115100.0,1058.0,2414,2004,378,895.0,8.80645478697235,215.0,17.0,114.0,829.0,5.0,85.0,34.0,0.0
Kanabec County, Minnesota,15918.0,15385.0,54.0,246.0,76.0,1.0,44.3,8021.0,4881.0,48042.0,24582.0,637.0,776.0,136600.0,1239.0,4642,2041,611,2130.0,13.381078024877498,423.0,64.0,208.0,1943.0,30.0,106.0,26.0,1.0
Kandiyohi County, Minnesota,42510.0,37765.0,1566.0,4993.0,308.0,0.0,39.6,22605.0,10852.0,53514.0,28165.0,577.0,672.0,164300.0,1259.0,7898,8307,2144,4732.0,11.131498470948012,933.0,92.0,639.0,2845.0,1204.0,962.0,28.0,0.0
Kittson County, Minnesota,4436.0,4347.0,28.0,86.0,17.0,0.0,48.0,2266.0,1328.0,51484.0,29939.0,388.0,497.0,72400.0,1040.0,1166,784,158,481.0,10.843101893597836,85.0,4.0,43.0,459.0,3.0,0.0,13.0,0.0
Koochiching County, Minnesota,12930.0,12106.0,119.0,25.0,57.0,0.0,48.2,6323.0,4413.0,44929.0,26814.0,501.0,585.0,105500.0,981.0,3567,2170,546,2139.0,16.54292343387471,416.0,85.0,220.0,1772.0,90.0,0.0,34.0,0.0
Lac qui Parle County, Minnesota,6916.0,6723.0,70.0,145.0,28.0,0.0,50.0,3605.0,2125.0,49210.0,30816.0,404.0,569.0,81000.0,925.0,1996,1337,232,574.0,8.299595141700404,114.0,6.0,52.0,545.0,0.0,38.0,3.0,0.0
Lake County, Minnesota,10721.0,10390.0,96.0,149.0,0.0,7.0,50.4,5050.0,3960.0,52320.0,31215.0,639.0,690.0,164700.0,1216.0,2730,2341,822,1255.0,11.705997574853091,218.0,22.0,118.0,1145.0,47.0,21.0,0.0,0.0
Lake of the Woods County, Minnesota,3901.0,3667.0,4.0,48.0,45.0,0.0,50.8,2109.0,1154.0,45732.0,23234.0,387.0,635.0,122400.0,1017.0,1235,617,86,312.0,7.997949243783645,60.0,13.0,22.0,297.0,0.0,0.0,0.0,0.0
Le Sueur County, Minnesota,27650.0,26471.0,213.0,1553.0,125.0,2.0,41.5,15384.0,6239.0,62462.0,29714.0,594.0,696.0,182000.0,1422.0,6855,5100,1161,2339.0,8.459312839059674,369.0,46.0,189.0,2085.0,185.0,451.0,0.0,0.0
Lincoln County, Minnesota,5793.0,5652.0,13.0,93.0,8.0,0.0,46.3,2980.0,1651.0,49438.0,27946.0,414.0,584.0,89600.0,1074.0,1690,1120,151,652.0,11.254962886242016,119.0,20.0,58.0,622.0,0.0,6.0,0.0,0.0
Lyon County, Minnesota,25670.0,22857.0,763.0,1586.0,902.0,0.0,35.4,14490.0,5439.0,51920.0,28860.0,512.0,614.0,134500.0,1162.0,5698,5120,1207,3396.0,13.229450720685625,604.0,73.0,350.0,2396.0,194.0,797.0,200.0,0.0
McLeod County, Minnesota,35926.0,34309.0,59.0,1982.0,221.0,0.0,40.4,20010.0,8344.0,57738.0,28241.0,628.0,752.0,148400.0,1219.0,9163,6803,1194,2885.0,8.03039581361688,560.0,72.0,269.0,2595.0,19.0,473.0,38.0,0.0
Mahnomen County, Minnesota,5480.0,2615.0,19.0,188.0,24.0,22.0,36.1,2498.0,1442.0,41597.0,20233.0,389.0,532.0,96800.0,1020.0,1221,741,110,1209.0,22.062043795620436,221.0,40.0,123.0,304.0,14.0,100.0,7.0,0.0
Marshall County, Minnesota,9406.0,9168.0,21.0,385.0,20.0,2.0,43.6,4985.0,2491.0,56340.0,28194.0,433.0,551.0,99100.0,1048.0,2434,1795,289,698.0,7.4207952370827135,129.0,8.0,61.0,671.0,2.0,58.0,1.0,0.0
Martin County, Minnesota,20193.0,19708.0,54.0,802.0,152.0,2.0,45.2,10532.0,5749.0,51984.0,29034.0,482.0,591.0,108500.0,1025.0,5658,3790,593,2308.0,11.429703362551379,498.0,103.0,286.0,2229.0,12.0,232.0,16.0,0.0
Meeker County, Minnesota,23094.0,22500.0,125.0,805.0,88.0,23.0,42.1,11992.0,6072.0,58574.0,27974.0,545.0,720.0,157600.0,1298.0,5948,4274,828,2116.0,9.162553044080713,362.0,16.0,126.0,2027.0,7.0,207.0,4.0,0.0
Mille Lacs County, Minnesota,25788.0,23495.0,136.0,528.0,110.0,0.0,40.6,12808.0,7364.0,51232.0,24489.0,633.0,751.0,143500.0,1285.0,6798,3763,880,2970.0,11.516984644020475,617.0,42.0,376.0,2429.0,15.0,86.0,0.0,0.0
Morrison County, Minnesota,32850.0,31929.0,196.0,491.0,167.0,0.0,41.5,17500.0,8453.0,51456.0,26442.0,523.0,661.0,155600.0,1229.0,8795,5468,1083,3801.0,11.570776255707763,679.0,67.0,337.0,3456.0,169.0,119.0,81.0,0.0
Mower County, Minnesota,39248.0,35964.0,1327.0,4293.0,833.0,45.0,39.5,20241.0,10414.0,51778.0,27459.0,524.0,693.0,114100.0,1100.0,8737,6887,1643,5403.0,13.766306563391765,860.0,144.0,440.0,4783.0,401.0,1584.0,53.0,0.0
Murray County, Minnesota,8463.0,8191.0,35.0,285.0,66.0,33.0,47.6,4421.0,2473.0,51801.0,29084.0,411.0,565.0,105000.0,1027.0,2333,1436,337,761.0,8.992083185631573,141.0,12.0,81.0,682.0,21.0,65.0,7.0,0.0
Nicollet County, Minnesota,33226.0,31025.0,951.0,1384.0,508.0,0.0,35.8,19175.0,7448.0,61501.0,28089.0,712.0,812.0,174200.0,1350.0,5912,7529,2186,3655.0,11.000421356768795,585.0,51.0,318.0,2969.0,461.0,176.0,43.0,0.0
Nobles County, Minnesota,21729.0,17329.0,907.0,5661.0,1303.0,10.0,35.8,11305.0,5196.0,53269.0,24188.0,514.0,640.0,113100.0,1053.0,5148,2680,559,3004.0,13.82484237654747,592.0,131.0,299.0,1930.0,236.0,1196.0,369.0,3.0
Norman County, Minnesota,6638.0,6172.0,50.0,320.0,31.0,14.0,44.9,3239.0,2084.0,52083.0,26270.0,421.0,549.0,86000.0,1000.0,1935,1219,123,761.0,11.46429647484182,150.0,9.0,84.0,670.0,10.0,103.0,0.0,5.0
Olmsted County, Minnesota,150104.0,127969.0,7903.0,6957.0,8948.0,14.0,36.8,83628.0,33125.0,69308.0,36143.0,745.0,845.0,178000.0,1410.0,21812,36631,17893,13635.0,9.083701966636465,2185.0,171.0,1426.0,9277.0,3232.0,1491.0,581.0,0.0
Otter Tail County, Minnesota,57694.0,55163.0,782.0,1791.0,377.0,7.0,46.8,29143.0,17640.0,53351.0,28781.0,527.0,645.0,168900.0,1199.0,12862,12413,2950,5497.0,9.527853849620412,944.0,126.0,407.0,4810.0,469.0,196.0,26.0,6.0
Pennington County, Minnesota,14156.0,13268.0,234.0,479.0,108.0,42.0,39.6,7840.0,3387.0,51156.0,26992.0,478.0,602.0,123300.0,1114.0,3538,2564,417,1211.0,8.55467646227748,197.0,16.0,130.0,1105.0,9.0,21.0,16.0,0.0
Pine County, Minnesota,29067.0,26585.0,615.0,803.0,149.0,13.0,44.0,13494.0,10359.0,45379.0,22817.0,590.0,703.0,144800.0,1227.0,8860,3937,853,3737.0,12.85650393917501,617.0,117.0,220.0,3371.0,7.0,240.0,22.0,0.0
Pipestone County, Minnesota,9285.0,8609.0,125.0,491.0,91.0,0.0,42.4,4654.0,2594.0,48944.0,27489.0,422.0,559.0,92400.0,988.0,2256,1628,287,1155.0,12.439418416801292,228.0,20.0,155.0,935.0,86.0,185.0,0.0,0.0
Polk County, Minnesota,31550.0,29368.0,446.0,1880.0,240.0,16.0,38.5,16576.0,8359.0,53059.0,27231.0,542.0,663.0,145100.0,1212.0,6618,5988,1505,3950.0,12.519809825673534,616.0,126.0,245.0,3317.0,169.0,372.0,5.0,4.0
Pope County, Minnesota,10975.0,10679.0,49.0,130.0,38.0,0.0,46.4,5612.0,3312.0,55180.0,30485.0,498.0,610.0,153000.0,1195.0,2706,2470,501,1026.0,9.348519362186789,192.0,14.0,38.0,959.0,6.0,53.0,4.0,0.0
Ramsey County, Minnesota,531528.0,363250.0,59572.0,38985.0,72239.0,174.0,34.6,289955.0,130658.0,57717.0,31256.0,821.0,892.0,199200.0,1534.0,86937,114609,57132,82252.0,15.474631628060987,13314.0,1099.0,7716.0,31490.0,21046.0,9452.0,20480.0,28.0
Red Lake County, Minnesota,4042.0,3846.0,23.0,129.0,12.0,0.0,42.1,2118.0,1031.0,49800.0,25732.0,435.0,477.0,103700.0,1092.0,1150,707,100,418.0,10.341415141019297,77.0,4.0,51.0,387.0,0.0,39.0,0.0,0.0
Redwood County, Minnesota,15578.0,13931.0,102.0,451.0,490.0,0.0,43.5,7855.0,4395.0,48891.0,26716.0,456.0,602.0,96900.0,988.0,4200,2582,447,1767.0,11.3429195018616,330.0,61.0,140.0,1305.0,5.0,114.0,252.0,0.0
Renville County, Minnesota,14995.0,14000.0,45.0,1146.0,75.0,0.0,44.8,7761.0,4248.0,54824.0,30089.0,465.0,594.0,99300.0,1101.0,3830,2515,339,1533.0,10.223407802600867,253.0,19.0,134.0,1368.0,0.0,172.0,2.0,0.0
Rice County, Minnesota,65116.0,57784.0,2718.0,5059.0,1432.0,49.0,36.5,35678.0,16658.0,61683.0,27856.0,679.0,760.0,184400.0,1471.0,13498,11562,4243,6678.0,10.255543952331225,1200.0,68.0,602.0,5024.0,1079.0,1191.0,114.0,0.0
Rock County, Minnesota,9554.0,9208.0,75.0,246.0,88.0,0.0,41.6,4867.0,2597.0,52835.0,27634.0,474.0,668.0,131700.0,1098.0,2529,1809,366,998.0,10.445886539669248,192.0,4.0,79.0,863.0,23.0,29.0,36.0,0.0
Roseau County, Minnesota,15609.0,14569.0,117.0,166.0,443.0,2.0,41.1,8605.0,3627.0,54827.0,27307.0,514.0,659.0,115700.0,1184.0,3853,2603,517,1286.0,8.238836568646294,228.0,19.0,130.0,1079.0,67.0,43.0,59.0,0.0
St. Louis County, Minnesota,200353.0,185370.0,3053.0,2943.0,2111.0,77.0,41.1,103737.0,62557.0,49395.0,28013.0,625.0,698.0,143200.0,1182.0,40436,41811,12469,29875.0,14.911181764186212,4510.0,481.0,2801.0,24468.0,1594.0,434.0,608.0,0.0
Scott County, Minnesota,139490.0,118278.0,4202.0,6617.0,8235.0,173.0,35.7,79457.0,24283.0,90198.0,37113.0,973.0,1084.0,258400.0,1839.0,21311,36288,9329,7905.0,5.6670729084522184,1562.0,110.0,695.0,5394.0,682.0,1159.0,578.0,2.0
Sherburne County, Minnesota,91188.0,85480.0,1901.0,2233.0,1032.0,11.0,35.5,50816.0,18281.0,78081.0,31182.0,850.0,946.0,193300.0,1539.0,16193,19208,4381,6382.0,6.9987279027942275,1155.0,148.0,637.0,5067.0,611.0,311.0,198.0,0.0
Sibley County, Minnesota,14957.0,14476.0,70.0,1237.0,97.0,3.0,41.7,8343.0,3375.0,59596.0,28811.0,492.0,628.0,134300.0,1241.0,4154,2504,413,1442.0,9.640970782911012,283.0,49.0,136.0,1354.0,18.0,381.0,52.0,1.0
Stearns County, Minnesota,153661.0,138458.0,6908.0,4745.0,3064.0,22.0,34.1,88529.0,33847.0,56977.0,27792.0,667.0,754.0,168200.0,1342.0,29148,29590,7670,19983.0,13.004601037348449,2721.0,361.0,1425.0,14876.0,3496.0,1234.0,483.0,0.0
Steele County, Minnesota,36541.0,33101.0,1079.0,2636.0,433.0,5.0,39.5,19531.0,8757.0,58141.0,28736.0,632.0,726.0,149700.0,1312.0,8872,6865,1614,3396.0,9.293670123970335,779.0,94.0,421.0,2311.0,517.0,628.0,25.0,0.0
Stevens County, Minnesota,9762.0,9121.0,82.0,447.0,164.0,14.0,32.9,5335.0,2656.0,55941.0,26625.0,558.0,645.0,146400.0,1176.0,1581,2076,452,1637.0,16.769104691661546,78.0,3.0,22.0,1372.0,5.0,134.0,45.0,14.0
Swift County, Minnesota,9483.0,9073.0,172.0,407.0,17.0,0.0,44.2,4999.0,2606.0,49956.0,28969.0,472.0,615.0,97100.0,1005.0,2398,1805,265,1155.0,12.179689971527997,233.0,15.0,139.0,975.0,142.0,81.0,11.0,0.0
Todd County, Minnesota,24335.0,23266.0,69.0,1299.0,116.0,0.0,43.1,12003.0,7107.0,47549.0,24410.0,469.0,587.0,132100.0,1125.0,6186,4097,702,3253.0,13.367577563180603,592.0,80.0,180.0,3137.0,14.0,313.0,5.0,0.0
Traverse County, Minnesota,3397.0,3149.0,15.0,77.0,0.0,0.0,49.1,1690.0,1113.0,50333.0,30992.0,465.0,547.0,72800.0,925.0,917,685,125,305.0,8.97851045039741,74.0,9.0,31.0,222.0,11.0,6.0,0.0,0.0
Wabasha County, Minnesota,21327.0,20755.0,46.0,613.0,88.0,0.0,43.9,11720.0,5368.0,58865.0,31464.0,550.0,698.0,160900.0,1307.0,5654,3886,992,1399.0,6.559759928728841,264.0,52.0,90.0,1266.0,26.0,25.0,9.0,0.0
Wadena County, Minnesota,13755.0,13260.0,111.0,236.0,35.0,0.0,43.0,6300.0,4446.0,42689.0,22283.0,463.0,601.0,113400.0,1033.0,3628,2075,386,2081.0,15.129043984005817,393.0,43.0,234.0,1869.0,61.0,69.0,9.0,0.0
Waseca County, Minnesota,19034.0,17752.0,509.0,1079.0,93.0,0.0,39.4,9997.0,5162.0,53199.0,27179.0,511.0,598.0,142800.0,1229.0,4841,3586,652,1387.0,7.286960176526216,259.0,0.0,161.0,1134.0,206.0,92.0,13.0,0.0
Washington County, Minnesota,248745.0,216007.0,9796.0,9493.0,12605.0,111.0,39.0,137937.0,55687.0,86689.0,39873.0,1046.0,1192.0,253300.0,1750.0,37227,64235,24485,12496.0,5.023618565197291,2388.0,197.0,1488.0,9747.0,1215.0,1304.0,364.0,0.0
Watonwan County, Minnesota,10996.0,9970.0,70.0,2489.0,131.0,0.0,39.7,5921.0,2642.0,50068.0,26273.0,484.0,593.0,94900.0,938.0,3260,1672,267,1272.0,11.567842851946162,225.0,4.0,167.0,1081.0,64.0,510.0,2.0,0.0
Wilkin County, Minnesota,6479.0,6174.0,47.0,82.0,0.0,0.0,44.1,3392.0,1766.0,52963.0,27814.0,405.0,498.0,110800.0,1085.0,1402,1681,209,577.0,8.905695323352369,145.0,7.0,82.0,534.0,18.0,0.0,0.0,0.0
Winona County, Minnesota,51145.0,48034.0,755.0,1400.0,1342.0,12.0,34.0,30260.0,12623.0,52840.0,25967.0,545.0,629.0,156500.0,1223.0,9255,9558,3142,6539.0,12.785218496431714,760.0,37.0,343.0,6070.0,312.0,228.0,35.0,0.0
Wright County, Minnesota,129922.0,123077.0,1480.0,3502.0,1412.0,9.0,35.8,72899.0,23635.0,75705.0,31154.0,826.0,915.0,201500.0,1530.0,24330,27651,5748,7150.0,5.503301981188713,1287.0,107.0,600.0,6460.0,370.0,594.0,1.0,3.0
Yellow Medicine County, Minnesota,10038.0,9288.0,24.0,416.0,61.0,0.0,43.0,5251.0,2765.0,54717.0,27686.0,418.0,568.0,98100.0,989.0,2670,1781,257,1115.0,11.107790396493325,229.0,12.0,125.0,913.0,19.0,110.0,32.0,0.0
Adams County, Mississippi,31747.0,13522.0,17056.0,2538.0,42.0,0.0,40.4,11938.0,13630.0,31283.0,18091.0,435.0,584.0,89400.0,896.0,7993,4166,1503,8905.0,28.049894478218416,2054.0,54.0,1522.0,1970.0,6679.0,544.0,0.0,0.0
Alcorn County, Mississippi,37309.0,31596.0,4310.0,1154.0,92.0,0.0,39.7,16275.0,13088.0,38892.0,20006.0,388.0,617.0,86500.0,938.0,9145,4707,1609,7305.0,19.57972607145729,1521.0,231.0,733.0,5380.0,1345.0,238.0,35.0,0.0
Amite County, Mississippi,12692.0,7312.0,5332.0,35.0,18.0,0.0,46.1,5060.0,5208.0,27334.0,17954.0,419.0,615.0,73100.0,882.0,3742,1417,464,3519.0,27.72612669398046,704.0,23.0,348.0,1407.0,2105.0,3.0,0.0,0.0
Attala County, Mississippi,19085.0,10489.0,8169.0,371.0,58.0,0.0,40.6,7393.0,7348.0,33018.0,20283.0,384.0,537.0,74700.0,853.0,3968,2279,725,4574.0,23.966465810846213,1050.0,58.0,777.0,1161.0,3254.0,82.0,7.0,0.0
Benton County, Mississippi,8378.0,5116.0,3098.0,190.0,0.0,0.0,42.1,3481.0,3201.0,36302.0,20261.0,369.0,536.0,73300.0,872.0,2177,774,281,1882.0,22.46359513010265,463.0,39.0,171.0,837.0,1002.0,0.0,0.0,0.0
Bolivar County, Mississippi,33615.0,11054.0,21634.0,703.0,289.0,0.0,34.9,13674.0,12425.0,27457.0,16595.0,422.0,605.0,86100.0,990.0,5638,4199,1708,12097.0,35.9869106053845,2597.0,126.0,2006.0,1861.0,9684.0,391.0,94.0,0.0
Calhoun County, Mississippi,14724.0,9939.0,4006.0,814.0,5.0,74.0,40.5,6029.0,5533.0,31141.0,17203.0,343.0,521.0,67400.0,780.0,3600,1421,479,3791.0,25.747079597935343,796.0,42.0,429.0,1942.0,1462.0,445.0,5.0,0.0
Carroll County, Mississippi,10301.0,6685.0,3444.0,52.0,53.0,0.0,45.2,4111.0,4407.0,40278.0,22519.0,225.0,399.0,89900.0,951.0,2800,1466,458,1759.0,17.076012037666246,292.0,0.0,224.0,538.0,1176.0,29.0,0.0,0.0
Chickasaw County, Mississippi,17357.0,9441.0,7533.0,728.0,90.0,0.0,37.1,7354.0,6169.0,31048.0,18514.0,358.0,546.0,60000.0,842.0,4429,1690,307,4623.0,26.634787117589447,1001.0,51.0,699.0,1810.0,2794.0,69.0,0.0,0.0
Choctaw County, Mississippi,8320.0,5637.0,2613.0,22.0,11.0,6.0,43.0,3421.0,3209.0,32953.0,18434.0,354.0,545.0,77400.0,765.0,2212,970,334,1993.0,23.954326923076923,365.0,39.0,234.0,780.0,1187.0,5.0,0.0,6.0
Claiborne County, Mississippi,9209.0,1162.0,7905.0,122.0,80.0,0.0,33.0,3030.0,4407.0,25000.0,12944.0,416.0,570.0,56200.0,828.0,1685,965,465,3554.0,38.592681072863506,738.0,121.0,519.0,75.0,3448.0,59.0,0.0,0.0
Clarke County, Mississippi,16203.0,10442.0,5627.0,163.0,15.0,0.0,42.0,6817.0,6058.0,36441.0,20431.0,373.0,601.0,68200.0,848.0,4156,2003,529,3087.0,19.0520274023329,668.0,48.0,383.0,1460.0,1627.0,94.0,0.0,0.0
Clay County, Mississippi,20147.0,8153.0,11734.0,257.0,135.0,0.0,38.6,8881.0,6882.0,33142.0,19097.0,427.0,666.0,81600.0,879.0,4530,2689,928,5159.0,25.60679009281779,1198.0,108.0,888.0,818.0,4250.0,17.0,35.0,0.0
Coahoma County, Mississippi,24804.0,5460.0,19158.0,51.0,63.0,0.0,33.9,10855.0,7846.0,28217.0,16066.0,399.0,573.0,62500.0,907.0,4417,3479,800,8541.0,34.43396226415094,1843.0,140.0,1444.0,550.0,7948.0,4.0,0.0,0.0
Copiah County, Mississippi,28780.0,13159.0,14848.0,831.0,86.0,0.0,38.0,11650.0,10902.0,34738.0,18188.0,425.0,642.0,88800.0,965.0,6390,3877,645,7844.0,27.255038220986798,1617.0,202.0,866.0,1968.0,5570.0,439.0,0.0,0.0
Covington County, Mississippi,19503.0,12044.0,7276.0,145.0,35.0,13.0,38.2,8184.0,6999.0,31684.0,16941.0,415.0,649.0,72300.0,911.0,5023,1842,877,4943.0,25.344818745833976,955.0,46.0,698.0,1883.0,2996.0,17.0,6.0,0.0
DeSoto County, Mississippi,170890.0,120860.0,42384.0,8109.0,2273.0,26.0,36.2,90392.0,40218.0,60111.0,27135.0,793.0,977.0,155000.0,1236.0,33111,28595,7876,16948.0,9.91749078354497,3241.0,265.0,1690.0,9768.0,6037.0,1764.0,121.0,0.0
Forrest County, Mississippi,76274.0,45561.0,28087.0,2344.0,701.0,3.0,32.0,36916.0,23468.0,37017.0,20194.0,557.0,743.0,111300.0,1081.0,13668,10840,5274,19870.0,26.05081679209167,3738.0,420.0,2401.0,8451.0,10585.0,891.0,251.0,3.0
Franklin County, Mississippi,7818.0,4993.0,2792.0,81.0,3.0,0.0,42.5,3306.0,2734.0,40081.0,22769.0,358.0,509.0,74400.0,964.0,2103,971,306,1442.0,18.444614991046304,365.0,36.0,206.0,678.0,738.0,26.0,0.0,0.0
George County, Mississippi,23313.0,20833.0,1630.0,545.0,287.0,0.0,36.8,8961.0,8825.0,47313.0,20640.0,487.0,689.0,97700.0,1051.0,6206,2406,684,4096.0,17.5695963625445,725.0,36.0,321.0,3267.0,444.0,273.0,0.0,0.0
Greene County, Mississippi,13941.0,10134.0,3569.0,146.0,0.0,0.0,37.4,4372.0,7009.0,40069.0,15659.0,381.0,579.0,88300.0,1115.0,3688,1238,222,1914.0,13.729287712502689,392.0,75.0,211.0,1288.0,624.0,51.0,0.0,0.0
Grenada County, Mississippi,21518.0,11918.0,9417.0,26.0,8.0,0.0,40.3,9234.0,7838.0,33026.0,20562.0,430.0,615.0,94900.0,961.0,4560,2705,859,5090.0,23.654614741146947,1048.0,156.0,686.0,1971.0,3049.0,9.0,8.0,0.0
Hancock County, Mississippi,46028.0,40096.0,4407.0,1694.0,101.0,0.0,41.8,21445.0,15713.0,46542.0,23221.0,601.0,769.0,129900.0,1134.0,9452,6751,2516,8490.0,18.44529416876684,2092.0,418.0,940.0,7101.0,1173.0,259.0,0.0,0.0
Harrison County, Mississippi,198570.0,136866.0,47258.0,10569.0,5661.0,17.0,35.7,98105.0,57148.0,43095.0,22517.0,676.0,841.0,138400.0,1217.0,39694,30058,10285,40538.0,20.41496701415118,8739.0,664.0,5693.0,20605.0,16946.0,2539.0,524.0,12.0
Hinds County, Mississippi,244596.0,64420.0,174477.0,3716.0,2032.0,96.0,34.0,118088.0,72162.0,38773.0,21672.0,620.0,785.0,107300.0,1083.0,40674,37899,18057,60356.0,24.675791918101687,11535.0,966.0,8463.0,7016.0,51610.0,1240.0,409.0,26.0
Holmes County, Mississippi,18547.0,2965.0,15393.0,58.0,54.0,0.0,33.8,6400.0,7601.0,20800.0,12408.0,304.0,503.0,51800.0,847.0,4911,1466,409,8046.0,43.38167897773225,1678.0,164.0,1284.0,519.0,7490.0,21.0,0.0,0.0
Humphreys County, Mississippi,8822.0,1936.0,6698.0,237.0,9.0,0.0,35.6,3509.0,3178.0,23442.0,13977.0,316.0,522.0,61500.0,863.0,1679,724,302,3706.0,42.00861482656994,703.0,90.0,418.0,398.0,3281.0,78.0,0.0,0.0
Issaquena County, Mississippi,1352.0,530.0,814.0,8.0,0.0,0.0,42.3,401.0,766.0,24306.0,17282.0,248.0,380.0,57400.0,1078.0,363,79,45,431.0,31.87869822485207,125.0,19.0,55.0,143.0,287.0,1.0,0.0,0.0
Itawamba County, Mississippi,23511.0,21481.0,1608.0,338.0,58.0,6.0,40.0,10036.0,8934.0,35380.0,19707.0,481.0,637.0,84400.0,909.0,4891,2785,699,4544.0,19.327123474118498,967.0,125.0,477.0,4021.0,416.0,124.0,24.0,0.0
